,Sentence,Text,Section,Book
745, Beware lest the doubts of men debar you from the light of certitude,"O people of Tár! Give ear unto the Call of Him Who doeth whatsoever He willeth. In truth He remindeth you of that which will draw you nigh unto God, the Lord of the worlds. He hath turned His face towards you from the Prison of Akká and hath revealed for your sakes what will immortalize your memory and your names in the Book which cannot be effaced and remaineth unaffected by the doubts of the froward. Cast away the things current amongst men and take fast hold on that whereunto ye are bidden by virtue of the Will of the Ordainer, the Ancient of Days. This is the Day wherein the divine Lote-Tree calleth aloud, saying: O people! Behold ye My fruits and My leaves, incline then your ears unto My rustling. Beware lest the doubts of men debar you from the light of certitude. The Ocean of utterance exclaimeth and saith: “O ye dwellers on the earth! Behold My billowing waters and the pearls of wisdom and utterance which I have poured forth. Fear ye God and be not of the heedless.”",T6P56,Kalimát-i-Firdawsíyyih
746, The Ocean of utterance exclaimeth and saith: “O ye dwellers on the earth! Behold My billowing waters and the pearls of wisdom and utterance which I have poured forth,"O people of Tár! Give ear unto the Call of Him Who doeth whatsoever He willeth. In truth He remindeth you of that which will draw you nigh unto God, the Lord of the worlds. He hath turned His face towards you from the Prison of Akká and hath revealed for your sakes what will immortalize your memory and your names in the Book which cannot be effaced and remaineth unaffected by the doubts of the froward. Cast away the things current amongst men and take fast hold on that whereunto ye are bidden by virtue of the Will of the Ordainer, the Ancient of Days. This is the Day wherein the divine Lote-Tree calleth aloud, saying: O people! Behold ye My fruits and My leaves, incline then your ears unto My rustling. Beware lest the doubts of men debar you from the light of certitude. The Ocean of utterance exclaimeth and saith: “O ye dwellers on the earth! Behold My billowing waters and the pearls of wisdom and utterance which I have poured forth. Fear ye God and be not of the heedless.”",T6P56,Kalimát-i-Firdawsíyyih
747, Fear ye God and be not of the heedless,"O people of Tár! Give ear unto the Call of Him Who doeth whatsoever He willeth. In truth He remindeth you of that which will draw you nigh unto God, the Lord of the worlds. He hath turned His face towards you from the Prison of Akká and hath revealed for your sakes what will immortalize your memory and your names in the Book which cannot be effaced and remaineth unaffected by the doubts of the froward. Cast away the things current amongst men and take fast hold on that whereunto ye are bidden by virtue of the Will of the Ordainer, the Ancient of Days. This is the Day wherein the divine Lote-Tree calleth aloud, saying: O people! Behold ye My fruits and My leaves, incline then your ears unto My rustling. Beware lest the doubts of men debar you from the light of certitude. The Ocean of utterance exclaimeth and saith: “O ye dwellers on the earth! Behold My billowing waters and the pearls of wisdom and utterance which I have poured forth. Fear ye God and be not of the heedless.”",T6P56,Kalimát-i-Firdawsíyyih
748,In this Day a great festival is taking place in the Realm above; for whatsoever was promised in the sacred Scriptures hath been fulfilled,"In this Day a great festival is taking place in the Realm above; for whatsoever was promised in the sacred Scriptures hath been fulfilled. This is the Day of great rejoicing. It behooveth everyone to hasten towards the court of His nearness with exceeding joy, gladness, exultation and delight and to deliver himself from the fire of remoteness.",T6P57,Kalimát-i-Firdawsíyyih
749, This is the Day of great rejoicing,"In this Day a great festival is taking place in the Realm above; for whatsoever was promised in the sacred Scriptures hath been fulfilled. This is the Day of great rejoicing. It behooveth everyone to hasten towards the court of His nearness with exceeding joy, gladness, exultation and delight and to deliver himself from the fire of remoteness.",T6P57,Kalimát-i-Firdawsíyyih
750," It behooveth everyone to hasten towards the court of His nearness with exceeding joy, gladness, exultation and delight and to deliver himself from the fire of remoteness","In this Day a great festival is taking place in the Realm above; for whatsoever was promised in the sacred Scriptures hath been fulfilled. This is the Day of great rejoicing. It behooveth everyone to hasten towards the court of His nearness with exceeding joy, gladness, exultation and delight and to deliver himself from the fire of remoteness.",T6P57,Kalimát-i-Firdawsíyyih
751,"O people of Tár! Through the strengthening power of My Name seize ye the chalice of knowledge, drink then your fill in defiance of the people of the world who have broken the Covenant of God and His Testament, rejected His proofs and clear tokens, and caviled at His signs which have pervaded all that are in heaven and on earth","O people of Tár! Through the strengthening power of My Name seize ye the chalice of knowledge, drink then your fill in defiance of the people of the world who have broken the Covenant of God and His Testament, rejected His proofs and clear tokens, and caviled at His signs which have pervaded all that are in heaven and on earth.",T6P58,Kalimát-i-Firdawsíyyih
752,The disbelievers among the people of the Bayán are like the followers of the Shí‘ih sect and walk in their footsteps,"The disbelievers among the people of the Bayán are like the followers of the Shí‘ih sect and walk in their footsteps. Leave them to their idle fancies and vain imaginings. They are in truth accounted with the lost in the Book of God, the All-Knowing, the All-Wise. The Shí‘ih divines, one and all, are now engaged in reviling and denouncing the True One from their pulpits. Gracious God! Dawlat-Ábádí10 too hath followed suit. He ascended the pulpit and gave voice to that which hath caused the Tablet to cry out in anguish and the Pen to wail. Meditate upon his conduct and the conduct of Ashraf11—upon him be My glory and My tender mercy—and likewise consider those loved ones who hastened to the place of martyrdom in My Name, and offered up their lives in the path of Him Who is the Desire of the world.",T6P59,Kalimát-i-Firdawsíyyih
753, Leave them to their idle fancies and vain imaginings,"The disbelievers among the people of the Bayán are like the followers of the Shí‘ih sect and walk in their footsteps. Leave them to their idle fancies and vain imaginings. They are in truth accounted with the lost in the Book of God, the All-Knowing, the All-Wise. The Shí‘ih divines, one and all, are now engaged in reviling and denouncing the True One from their pulpits. Gracious God! Dawlat-Ábádí10 too hath followed suit. He ascended the pulpit and gave voice to that which hath caused the Tablet to cry out in anguish and the Pen to wail. Meditate upon his conduct and the conduct of Ashraf11—upon him be My glory and My tender mercy—and likewise consider those loved ones who hastened to the place of martyrdom in My Name, and offered up their lives in the path of Him Who is the Desire of the world.",T6P59,Kalimát-i-Firdawsíyyih
754," They are in truth accounted with the lost in the Book of God, the All-Knowing, the All-Wise","The disbelievers among the people of the Bayán are like the followers of the Shí‘ih sect and walk in their footsteps. Leave them to their idle fancies and vain imaginings. They are in truth accounted with the lost in the Book of God, the All-Knowing, the All-Wise. The Shí‘ih divines, one and all, are now engaged in reviling and denouncing the True One from their pulpits. Gracious God! Dawlat-Ábádí10 too hath followed suit. He ascended the pulpit and gave voice to that which hath caused the Tablet to cry out in anguish and the Pen to wail. Meditate upon his conduct and the conduct of Ashraf11—upon him be My glory and My tender mercy—and likewise consider those loved ones who hastened to the place of martyrdom in My Name, and offered up their lives in the path of Him Who is the Desire of the world.",T6P59,Kalimát-i-Firdawsíyyih
755," The Shí‘ih divines, one and all, are now engaged in reviling and denouncing the True One from their pulpits","The disbelievers among the people of the Bayán are like the followers of the Shí‘ih sect and walk in their footsteps. Leave them to their idle fancies and vain imaginings. They are in truth accounted with the lost in the Book of God, the All-Knowing, the All-Wise. The Shí‘ih divines, one and all, are now engaged in reviling and denouncing the True One from their pulpits. Gracious God! Dawlat-Ábádí10 too hath followed suit. He ascended the pulpit and gave voice to that which hath caused the Tablet to cry out in anguish and the Pen to wail. Meditate upon his conduct and the conduct of Ashraf11—upon him be My glory and My tender mercy—and likewise consider those loved ones who hastened to the place of martyrdom in My Name, and offered up their lives in the path of Him Who is the Desire of the world.",T6P59,Kalimát-i-Firdawsíyyih
756, Gracious God! Dawlat-Ábádí10 too hath followed suit,"The disbelievers among the people of the Bayán are like the followers of the Shí‘ih sect and walk in their footsteps. Leave them to their idle fancies and vain imaginings. They are in truth accounted with the lost in the Book of God, the All-Knowing, the All-Wise. The Shí‘ih divines, one and all, are now engaged in reviling and denouncing the True One from their pulpits. Gracious God! Dawlat-Ábádí10 too hath followed suit. He ascended the pulpit and gave voice to that which hath caused the Tablet to cry out in anguish and the Pen to wail. Meditate upon his conduct and the conduct of Ashraf11—upon him be My glory and My tender mercy—and likewise consider those loved ones who hastened to the place of martyrdom in My Name, and offered up their lives in the path of Him Who is the Desire of the world.",T6P59,Kalimát-i-Firdawsíyyih
757, He ascended the pulpit and gave voice to that which hath caused the Tablet to cry out in anguish and the Pen to wail,"The disbelievers among the people of the Bayán are like the followers of the Shí‘ih sect and walk in their footsteps. Leave them to their idle fancies and vain imaginings. They are in truth accounted with the lost in the Book of God, the All-Knowing, the All-Wise. The Shí‘ih divines, one and all, are now engaged in reviling and denouncing the True One from their pulpits. Gracious God! Dawlat-Ábádí10 too hath followed suit. He ascended the pulpit and gave voice to that which hath caused the Tablet to cry out in anguish and the Pen to wail. Meditate upon his conduct and the conduct of Ashraf11—upon him be My glory and My tender mercy—and likewise consider those loved ones who hastened to the place of martyrdom in My Name, and offered up their lives in the path of Him Who is the Desire of the world.",T6P59,Kalimát-i-Firdawsíyyih
758," Meditate upon his conduct and the conduct of Ashraf11—upon him be My glory and My tender mercy—and likewise consider those loved ones who hastened to the place of martyrdom in My Name, and offered up their lives in the path of Him Who is the Desire of the world","The disbelievers among the people of the Bayán are like the followers of the Shí‘ih sect and walk in their footsteps. Leave them to their idle fancies and vain imaginings. They are in truth accounted with the lost in the Book of God, the All-Knowing, the All-Wise. The Shí‘ih divines, one and all, are now engaged in reviling and denouncing the True One from their pulpits. Gracious God! Dawlat-Ábádí10 too hath followed suit. He ascended the pulpit and gave voice to that which hath caused the Tablet to cry out in anguish and the Pen to wail. Meditate upon his conduct and the conduct of Ashraf11—upon him be My glory and My tender mercy—and likewise consider those loved ones who hastened to the place of martyrdom in My Name, and offered up their lives in the path of Him Who is the Desire of the world.",T6P59,Kalimát-i-Firdawsíyyih
759,"The Cause is manifest, it shineth resplendent as the sun, but the people have become veils unto themselves","The Cause is manifest, it shineth resplendent as the sun, but the people have become veils unto themselves. We entreat God that He may graciously assist them to return unto Him. He is, in truth, the Forgiving, the Merciful.",T6P60,Kalimát-i-Firdawsíyyih
760, We entreat God that He may graciously assist them to return unto Him,"The Cause is manifest, it shineth resplendent as the sun, but the people have become veils unto themselves. We entreat God that He may graciously assist them to return unto Him. He is, in truth, the Forgiving, the Merciful.",T6P60,Kalimát-i-Firdawsíyyih
761," He is, in truth, the Forgiving, the Merciful","The Cause is manifest, it shineth resplendent as the sun, but the people have become veils unto themselves. We entreat God that He may graciously assist them to return unto Him. He is, in truth, the Forgiving, the Merciful.",T6P60,Kalimát-i-Firdawsíyyih
762,O people of Tár! We send you greetings from this Spot and beseech God—blessed and exalted is He—to give you to drink the choice wine of constancy from the hand of His favor,"O people of Tár! We send you greetings from this Spot and beseech God—blessed and exalted is He—to give you to drink the choice wine of constancy from the hand of His favor. Verily, He is the Lord of Bounty, the Gracious, the All-Praised. Leave ye unto themselves the immature ones of the world—they that are moved by selfish desire and cling to the exponents of idle fancy. Verily He is your Helper and Succourer. He is, in truth, potent to do whatsoever He willeth. No God is there but Him, the One, the Peerless, the Mighty, the Most Great.",T6P61,Kalimát-i-Firdawsíyyih
763," Verily, He is the Lord of Bounty, the Gracious, the All-Praised","O people of Tár! We send you greetings from this Spot and beseech God—blessed and exalted is He—to give you to drink the choice wine of constancy from the hand of His favor. Verily, He is the Lord of Bounty, the Gracious, the All-Praised. Leave ye unto themselves the immature ones of the world—they that are moved by selfish desire and cling to the exponents of idle fancy. Verily He is your Helper and Succourer. He is, in truth, potent to do whatsoever He willeth. No God is there but Him, the One, the Peerless, the Mighty, the Most Great.",T6P61,Kalimát-i-Firdawsíyyih
764, Leave ye unto themselves the immature ones of the world—they that are moved by selfish desire and cling to the exponents of idle fancy,"O people of Tár! We send you greetings from this Spot and beseech God—blessed and exalted is He—to give you to drink the choice wine of constancy from the hand of His favor. Verily, He is the Lord of Bounty, the Gracious, the All-Praised. Leave ye unto themselves the immature ones of the world—they that are moved by selfish desire and cling to the exponents of idle fancy. Verily He is your Helper and Succourer. He is, in truth, potent to do whatsoever He willeth. No God is there but Him, the One, the Peerless, the Mighty, the Most Great.",T6P61,Kalimát-i-Firdawsíyyih
765, Verily He is your Helper and Succourer,"O people of Tár! We send you greetings from this Spot and beseech God—blessed and exalted is He—to give you to drink the choice wine of constancy from the hand of His favor. Verily, He is the Lord of Bounty, the Gracious, the All-Praised. Leave ye unto themselves the immature ones of the world—they that are moved by selfish desire and cling to the exponents of idle fancy. Verily He is your Helper and Succourer. He is, in truth, potent to do whatsoever He willeth. No God is there but Him, the One, the Peerless, the Mighty, the Most Great.",T6P61,Kalimát-i-Firdawsíyyih
766," He is, in truth, potent to do whatsoever He willeth","O people of Tár! We send you greetings from this Spot and beseech God—blessed and exalted is He—to give you to drink the choice wine of constancy from the hand of His favor. Verily, He is the Lord of Bounty, the Gracious, the All-Praised. Leave ye unto themselves the immature ones of the world—they that are moved by selfish desire and cling to the exponents of idle fancy. Verily He is your Helper and Succourer. He is, in truth, potent to do whatsoever He willeth. No God is there but Him, the One, the Peerless, the Mighty, the Most Great.",T6P61,Kalimát-i-Firdawsíyyih
767," No God is there but Him, the One, the Peerless, the Mighty, the Most Great","O people of Tár! We send you greetings from this Spot and beseech God—blessed and exalted is He—to give you to drink the choice wine of constancy from the hand of His favor. Verily, He is the Lord of Bounty, the Gracious, the All-Praised. Leave ye unto themselves the immature ones of the world—they that are moved by selfish desire and cling to the exponents of idle fancy. Verily He is your Helper and Succourer. He is, in truth, potent to do whatsoever He willeth. No God is there but Him, the One, the Peerless, the Mighty, the Most Great.",T6P61,Kalimát-i-Firdawsíyyih
768,"May glory from Our presence rest upon those who have set their faces toward the Dayspring of His Revelation and have acknowledged and recognized that which the Tongue of utterance hath spoken in the kingdom of knowledge in this blessed, this glorious and incomparable Day","May glory from Our presence rest upon those who have set their faces toward the Dayspring of His Revelation and have acknowledged and recognized that which the Tongue of utterance hath spoken in the kingdom of knowledge in this blessed, this glorious and incomparable Day.",T6P62,Kalimát-i-Firdawsíyyih
769,Lawḥ-i-Dunyá (Tablet of the World),Lawḥ-i-Dunyá (Tablet of the World),header-7,Lawḥ-i-Dunyá
770,"In My Name, calling aloud in the Kingdom of Utterance","In My Name, calling aloud in the Kingdom of Utterance",T7P1,Lawḥ-i-Dunyá
771,"Praise and thanksgiving beseem the Lord of manifest dominion Who hath adorned the mighty prison with the presence of their honors ‘Alí-Akbar and Amín, and hath illumined it with the light of certitude, constancy and assurance","Praise and thanksgiving beseem the Lord of manifest dominion Who hath adorned the mighty prison with the presence of their honors ‘Alí-Akbar and Amín, and hath illumined it with the light of certitude, constancy and assurance.1 The glory of God and the glory of all that are in the heavens and on the earth be upon them.",T7P2,Lawḥ-i-Dunyá
772,1 The glory of God and the glory of all that are in the heavens and on the earth be upon them,"Praise and thanksgiving beseem the Lord of manifest dominion Who hath adorned the mighty prison with the presence of their honors ‘Alí-Akbar and Amín, and hath illumined it with the light of certitude, constancy and assurance.1 The glory of God and the glory of all that are in the heavens and on the earth be upon them.",T7P2,Lawḥ-i-Dunyá
773,"Light and glory, greeting and praise be upon the Hands of His Cause, through whom the light of fortitude hath shone forth and the truth hath been established that the authority to choose rests with God, the Powerful, the Mighty, the Unconstrained, through whom the ocean of bounty hath surged and the fragrance of the gracious favors of God, the Lord of mankind, hath been diffused","Light and glory, greeting and praise be upon the Hands of His Cause, through whom the light of fortitude hath shone forth and the truth hath been established that the authority to choose rests with God, the Powerful, the Mighty, the Unconstrained, through whom the ocean of bounty hath surged and the fragrance of the gracious favors of God, the Lord of mankind, hath been diffused. We beseech Him—exalted is He—to shield them through the power of His hosts, to protect them through the potency of His dominion and to aid them through His indomitable strength which prevaileth over all created things. Sovereignty is God’s, the Creator of the heavens and the Lord of the Kingdom of Names.",T7P3,Lawḥ-i-Dunyá
774," We beseech Him—exalted is He—to shield them through the power of His hosts, to protect them through the potency of His dominion and to aid them through His indomitable strength which prevaileth over all created things","Light and glory, greeting and praise be upon the Hands of His Cause, through whom the light of fortitude hath shone forth and the truth hath been established that the authority to choose rests with God, the Powerful, the Mighty, the Unconstrained, through whom the ocean of bounty hath surged and the fragrance of the gracious favors of God, the Lord of mankind, hath been diffused. We beseech Him—exalted is He—to shield them through the power of His hosts, to protect them through the potency of His dominion and to aid them through His indomitable strength which prevaileth over all created things. Sovereignty is God’s, the Creator of the heavens and the Lord of the Kingdom of Names.",T7P3,Lawḥ-i-Dunyá
775," Sovereignty is God’s, the Creator of the heavens and the Lord of the Kingdom of Names","Light and glory, greeting and praise be upon the Hands of His Cause, through whom the light of fortitude hath shone forth and the truth hath been established that the authority to choose rests with God, the Powerful, the Mighty, the Unconstrained, through whom the ocean of bounty hath surged and the fragrance of the gracious favors of God, the Lord of mankind, hath been diffused. We beseech Him—exalted is He—to shield them through the power of His hosts, to protect them through the potency of His dominion and to aid them through His indomitable strength which prevaileth over all created things. Sovereignty is God’s, the Creator of the heavens and the Lord of the Kingdom of Names.",T7P3,Lawḥ-i-Dunyá
776,The Great Announcement proclaimeth: O people of Persia! In former times ye have been the symbols of mercy and the embodiments of affection and kindliness,The Great Announcement proclaimeth: O people of Persia! In former times ye have been the symbols of mercy and the embodiments of affection and kindliness. The regions of the world were illumined and embellished by the brightness of the light of your knowledge and by the blaze of your erudition. How is it that you have arisen to destroy yourselves and your friends with your own hands?,T7P4,Lawḥ-i-Dunyá
777, The regions of the world were illumined and embellished by the brightness of the light of your knowledge and by the blaze of your erudition,The Great Announcement proclaimeth: O people of Persia! In former times ye have been the symbols of mercy and the embodiments of affection and kindliness. The regions of the world were illumined and embellished by the brightness of the light of your knowledge and by the blaze of your erudition. How is it that you have arisen to destroy yourselves and your friends with your own hands?,T7P4,Lawḥ-i-Dunyá
778, How is it that you have arisen to destroy yourselves and your friends with your own hands?,The Great Announcement proclaimeth: O people of Persia! In former times ye have been the symbols of mercy and the embodiments of affection and kindliness. The regions of the world were illumined and embellished by the brightness of the light of your knowledge and by the blaze of your erudition. How is it that you have arisen to destroy yourselves and your friends with your own hands?,T7P4,Lawḥ-i-Dunyá
779,"O Afnán, O thou that hast branched from Mine ancient Stock! My glory and My loving-kindness rest upon thee","O Afnán, O thou that hast branched from Mine ancient Stock! My glory and My loving-kindness rest upon thee. How vast is the tabernacle of the Cause of God! It hath overshadowed all the peoples and kindreds of the earth, and will, ere long, gather together the whole of mankind beneath its shelter. Thy day of service is now come. Countless Tablets bear the testimony of the bounties vouchsafed unto thee. Arise for the triumph of My Cause, and, through the power of thine utterance, subdue the hearts of men. Thou must show forth that which will ensure the peace and the well-being of the miserable and the downtrodden. Gird up the loins of thine endeavor, that perchance thou mayest release the captive from his chains, and enable him to attain unto true liberty.",T7P5,Lawḥ-i-Dunyá
780," How vast is the tabernacle of the Cause of God! It hath overshadowed all the peoples and kindreds of the earth, and will, ere long, gather together the whole of mankind beneath its shelter","O Afnán, O thou that hast branched from Mine ancient Stock! My glory and My loving-kindness rest upon thee. How vast is the tabernacle of the Cause of God! It hath overshadowed all the peoples and kindreds of the earth, and will, ere long, gather together the whole of mankind beneath its shelter. Thy day of service is now come. Countless Tablets bear the testimony of the bounties vouchsafed unto thee. Arise for the triumph of My Cause, and, through the power of thine utterance, subdue the hearts of men. Thou must show forth that which will ensure the peace and the well-being of the miserable and the downtrodden. Gird up the loins of thine endeavor, that perchance thou mayest release the captive from his chains, and enable him to attain unto true liberty.",T7P5,Lawḥ-i-Dunyá
781, Thy day of service is now come,"O Afnán, O thou that hast branched from Mine ancient Stock! My glory and My loving-kindness rest upon thee. How vast is the tabernacle of the Cause of God! It hath overshadowed all the peoples and kindreds of the earth, and will, ere long, gather together the whole of mankind beneath its shelter. Thy day of service is now come. Countless Tablets bear the testimony of the bounties vouchsafed unto thee. Arise for the triumph of My Cause, and, through the power of thine utterance, subdue the hearts of men. Thou must show forth that which will ensure the peace and the well-being of the miserable and the downtrodden. Gird up the loins of thine endeavor, that perchance thou mayest release the captive from his chains, and enable him to attain unto true liberty.",T7P5,Lawḥ-i-Dunyá
782, Countless Tablets bear the testimony of the bounties vouchsafed unto thee,"O Afnán, O thou that hast branched from Mine ancient Stock! My glory and My loving-kindness rest upon thee. How vast is the tabernacle of the Cause of God! It hath overshadowed all the peoples and kindreds of the earth, and will, ere long, gather together the whole of mankind beneath its shelter. Thy day of service is now come. Countless Tablets bear the testimony of the bounties vouchsafed unto thee. Arise for the triumph of My Cause, and, through the power of thine utterance, subdue the hearts of men. Thou must show forth that which will ensure the peace and the well-being of the miserable and the downtrodden. Gird up the loins of thine endeavor, that perchance thou mayest release the captive from his chains, and enable him to attain unto true liberty.",T7P5,Lawḥ-i-Dunyá
783," Arise for the triumph of My Cause, and, through the power of thine utterance, subdue the hearts of men","O Afnán, O thou that hast branched from Mine ancient Stock! My glory and My loving-kindness rest upon thee. How vast is the tabernacle of the Cause of God! It hath overshadowed all the peoples and kindreds of the earth, and will, ere long, gather together the whole of mankind beneath its shelter. Thy day of service is now come. Countless Tablets bear the testimony of the bounties vouchsafed unto thee. Arise for the triumph of My Cause, and, through the power of thine utterance, subdue the hearts of men. Thou must show forth that which will ensure the peace and the well-being of the miserable and the downtrodden. Gird up the loins of thine endeavor, that perchance thou mayest release the captive from his chains, and enable him to attain unto true liberty.",T7P5,Lawḥ-i-Dunyá
784, Thou must show forth that which will ensure the peace and the well-being of the miserable and the downtrodden,"O Afnán, O thou that hast branched from Mine ancient Stock! My glory and My loving-kindness rest upon thee. How vast is the tabernacle of the Cause of God! It hath overshadowed all the peoples and kindreds of the earth, and will, ere long, gather together the whole of mankind beneath its shelter. Thy day of service is now come. Countless Tablets bear the testimony of the bounties vouchsafed unto thee. Arise for the triumph of My Cause, and, through the power of thine utterance, subdue the hearts of men. Thou must show forth that which will ensure the peace and the well-being of the miserable and the downtrodden. Gird up the loins of thine endeavor, that perchance thou mayest release the captive from his chains, and enable him to attain unto true liberty.",T7P5,Lawḥ-i-Dunyá
785," Gird up the loins of thine endeavor, that perchance thou mayest release the captive from his chains, and enable him to attain unto true liberty","O Afnán, O thou that hast branched from Mine ancient Stock! My glory and My loving-kindness rest upon thee. How vast is the tabernacle of the Cause of God! It hath overshadowed all the peoples and kindreds of the earth, and will, ere long, gather together the whole of mankind beneath its shelter. Thy day of service is now come. Countless Tablets bear the testimony of the bounties vouchsafed unto thee. Arise for the triumph of My Cause, and, through the power of thine utterance, subdue the hearts of men. Thou must show forth that which will ensure the peace and the well-being of the miserable and the downtrodden. Gird up the loins of thine endeavor, that perchance thou mayest release the captive from his chains, and enable him to attain unto true liberty.",T7P5,Lawḥ-i-Dunyá
786,"Justice is, in this day, bewailing its plight, and Equity groaneth beneath the yoke of oppression","Justice is, in this day, bewailing its plight, and Equity groaneth beneath the yoke of oppression. The thick clouds of tyranny have darkened the face of the earth, and enveloped its peoples. Through the movement of Our Pen of glory We have, at the bidding of the omnipotent Ordainer, breathed a new life into every human frame, and instilled into every word a fresh potency. All created things proclaim the evidences of this worldwide regeneration. This is the most great, the most joyful tidings imparted by the Pen of this Wronged One to mankind. Wherefore fear ye, O My well-beloved ones? Who is it that can dismay you? A touch of moisture sufficeth to dissolve the hardened clay out of which this perverse generation is molded. The mere act of your gathering together is enough to scatter the forces of these vain and worthless people.",T7P6,Lawḥ-i-Dunyá
787," The thick clouds of tyranny have darkened the face of the earth, and enveloped its peoples","Justice is, in this day, bewailing its plight, and Equity groaneth beneath the yoke of oppression. The thick clouds of tyranny have darkened the face of the earth, and enveloped its peoples. Through the movement of Our Pen of glory We have, at the bidding of the omnipotent Ordainer, breathed a new life into every human frame, and instilled into every word a fresh potency. All created things proclaim the evidences of this worldwide regeneration. This is the most great, the most joyful tidings imparted by the Pen of this Wronged One to mankind. Wherefore fear ye, O My well-beloved ones? Who is it that can dismay you? A touch of moisture sufficeth to dissolve the hardened clay out of which this perverse generation is molded. The mere act of your gathering together is enough to scatter the forces of these vain and worthless people.",T7P6,Lawḥ-i-Dunyá
788," Through the movement of Our Pen of glory We have, at the bidding of the omnipotent Ordainer, breathed a new life into every human frame, and instilled into every word a fresh potency","Justice is, in this day, bewailing its plight, and Equity groaneth beneath the yoke of oppression. The thick clouds of tyranny have darkened the face of the earth, and enveloped its peoples. Through the movement of Our Pen of glory We have, at the bidding of the omnipotent Ordainer, breathed a new life into every human frame, and instilled into every word a fresh potency. All created things proclaim the evidences of this worldwide regeneration. This is the most great, the most joyful tidings imparted by the Pen of this Wronged One to mankind. Wherefore fear ye, O My well-beloved ones? Who is it that can dismay you? A touch of moisture sufficeth to dissolve the hardened clay out of which this perverse generation is molded. The mere act of your gathering together is enough to scatter the forces of these vain and worthless people.",T7P6,Lawḥ-i-Dunyá
789, All created things proclaim the evidences of this worldwide regeneration,"Justice is, in this day, bewailing its plight, and Equity groaneth beneath the yoke of oppression. The thick clouds of tyranny have darkened the face of the earth, and enveloped its peoples. Through the movement of Our Pen of glory We have, at the bidding of the omnipotent Ordainer, breathed a new life into every human frame, and instilled into every word a fresh potency. All created things proclaim the evidences of this worldwide regeneration. This is the most great, the most joyful tidings imparted by the Pen of this Wronged One to mankind. Wherefore fear ye, O My well-beloved ones? Who is it that can dismay you? A touch of moisture sufficeth to dissolve the hardened clay out of which this perverse generation is molded. The mere act of your gathering together is enough to scatter the forces of these vain and worthless people.",T7P6,Lawḥ-i-Dunyá
790," This is the most great, the most joyful tidings imparted by the Pen of this Wronged One to mankind","Justice is, in this day, bewailing its plight, and Equity groaneth beneath the yoke of oppression. The thick clouds of tyranny have darkened the face of the earth, and enveloped its peoples. Through the movement of Our Pen of glory We have, at the bidding of the omnipotent Ordainer, breathed a new life into every human frame, and instilled into every word a fresh potency. All created things proclaim the evidences of this worldwide regeneration. This is the most great, the most joyful tidings imparted by the Pen of this Wronged One to mankind. Wherefore fear ye, O My well-beloved ones? Who is it that can dismay you? A touch of moisture sufficeth to dissolve the hardened clay out of which this perverse generation is molded. The mere act of your gathering together is enough to scatter the forces of these vain and worthless people.",T7P6,Lawḥ-i-Dunyá
791," Wherefore fear ye, O My well-beloved ones? Who is it that can dismay you? A touch of moisture sufficeth to dissolve the hardened clay out of which this perverse generation is molded","Justice is, in this day, bewailing its plight, and Equity groaneth beneath the yoke of oppression. The thick clouds of tyranny have darkened the face of the earth, and enveloped its peoples. Through the movement of Our Pen of glory We have, at the bidding of the omnipotent Ordainer, breathed a new life into every human frame, and instilled into every word a fresh potency. All created things proclaim the evidences of this worldwide regeneration. This is the most great, the most joyful tidings imparted by the Pen of this Wronged One to mankind. Wherefore fear ye, O My well-beloved ones? Who is it that can dismay you? A touch of moisture sufficeth to dissolve the hardened clay out of which this perverse generation is molded. The mere act of your gathering together is enough to scatter the forces of these vain and worthless people.",T7P6,Lawḥ-i-Dunyá
792, The mere act of your gathering together is enough to scatter the forces of these vain and worthless people,"Justice is, in this day, bewailing its plight, and Equity groaneth beneath the yoke of oppression. The thick clouds of tyranny have darkened the face of the earth, and enveloped its peoples. Through the movement of Our Pen of glory We have, at the bidding of the omnipotent Ordainer, breathed a new life into every human frame, and instilled into every word a fresh potency. All created things proclaim the evidences of this worldwide regeneration. This is the most great, the most joyful tidings imparted by the Pen of this Wronged One to mankind. Wherefore fear ye, O My well-beloved ones? Who is it that can dismay you? A touch of moisture sufficeth to dissolve the hardened clay out of which this perverse generation is molded. The mere act of your gathering together is enough to scatter the forces of these vain and worthless people.",T7P6,Lawḥ-i-Dunyá
793,Strife and conflict befit the beasts of the wild,"Strife and conflict befit the beasts of the wild. It was through the grace of God and with the aid of seemly words and praiseworthy deeds that the unsheathed swords of the Bábí community were returned to their scabbards. Indeed through the power of good words, the righteous have always succeeded in winning command over the meads of the hearts of men. Say, O ye loved ones! Do not forsake prudence. Incline your hearts to the counsels given by the Most Exalted Pen and beware lest your hands or tongues cause harm unto anyone among mankind.",T7P7,Lawḥ-i-Dunyá
794, It was through the grace of God and with the aid of seemly words and praiseworthy deeds that the unsheathed swords of the Bábí community were returned to their scabbards,"Strife and conflict befit the beasts of the wild. It was through the grace of God and with the aid of seemly words and praiseworthy deeds that the unsheathed swords of the Bábí community were returned to their scabbards. Indeed through the power of good words, the righteous have always succeeded in winning command over the meads of the hearts of men. Say, O ye loved ones! Do not forsake prudence. Incline your hearts to the counsels given by the Most Exalted Pen and beware lest your hands or tongues cause harm unto anyone among mankind.",T7P7,Lawḥ-i-Dunyá
