,Sentence,Text,Section,Book
145,"And among His signs are His splendors, rising above the horizon of oneness, His lights streaming out from the dayspring of might, and the announcement of the Most Great Glad-Tidings by His Herald, the One, the Incomparable","And among His signs are His splendors, rising above the horizon of oneness, His lights streaming out from the dayspring of might, and the announcement of the Most Great Glad-Tidings by His Herald, the One, the Incomparable. Verily in this is a brilliant proof for the company of those who know.",T4P11,Selections from the Writings of ‘Abdu’l‑Bahá
146, Verily in this is a brilliant proof for the company of those who know,"And among His signs are His splendors, rising above the horizon of oneness, His lights streaming out from the dayspring of might, and the announcement of the Most Great Glad-Tidings by His Herald, the One, the Incomparable. Verily in this is a brilliant proof for the company of those who know.",T4P11,Selections from the Writings of ‘Abdu’l‑Bahá
147,"Among His signs is His being manifest, being seen by all, standing as His own proof, and His presence among witnesses in every region, among peoples who fell upon Him even as wolves, and compassed Him about from every side","Among His signs is His being manifest, being seen by all, standing as His own proof, and His presence among witnesses in every region, among peoples who fell upon Him even as wolves, and compassed Him about from every side.",T4P12,Selections from the Writings of ‘Abdu’l‑Bahá
148,"Among His signs is His withstanding powerful nations and all-conquering states, and a host of enemies thirsting for His blood, intent at every moment upon His ruin, wheresoever He might be","Among His signs is His withstanding powerful nations and all-conquering states, and a host of enemies thirsting for His blood, intent at every moment upon His ruin, wheresoever He might be. Verily this is a matter deserving the scrutiny of those who ponder the signs and tokens of God.",T4P13,Selections from the Writings of ‘Abdu’l‑Bahá
149, Verily this is a matter deserving the scrutiny of those who ponder the signs and tokens of God,"Among His signs is His withstanding powerful nations and all-conquering states, and a host of enemies thirsting for His blood, intent at every moment upon His ruin, wheresoever He might be. Verily this is a matter deserving the scrutiny of those who ponder the signs and tokens of God.",T4P13,Selections from the Writings of ‘Abdu’l‑Bahá
150,"Another of His signs is the marvel of His discourse, the eloquence of His utterance, the rapidity with which His Writings were revealed, His words of wisdom, His verses, His epistles, His communes, His unfolding of the Qur’án, both the abstruse verses thereof and the clear","Another of His signs is the marvel of His discourse, the eloquence of His utterance, the rapidity with which His Writings were revealed, His words of wisdom, His verses, His epistles, His communes, His unfolding of the Qur’án, both the abstruse verses thereof and the clear. By thy very life! This thing is plain as day to whoever will regard it with the eye of justice.",T4P14,Selections from the Writings of ‘Abdu’l‑Bahá
151, By thy very life! This thing is plain as day to whoever will regard it with the eye of justice,"Another of His signs is the marvel of His discourse, the eloquence of His utterance, the rapidity with which His Writings were revealed, His words of wisdom, His verses, His epistles, His communes, His unfolding of the Qur’án, both the abstruse verses thereof and the clear. By thy very life! This thing is plain as day to whoever will regard it with the eye of justice.",T4P14,Selections from the Writings of ‘Abdu’l‑Bahá
152,"Again among His signs is the dawning sun of His knowledge, and the rising moon of His arts and skills, and His demonstrating perfection in all His ways, as testified by the learned and accomplished of many nations","Again among His signs is the dawning sun of His knowledge, and the rising moon of His arts and skills, and His demonstrating perfection in all His ways, as testified by the learned and accomplished of many nations.",T4P15,Selections from the Writings of ‘Abdu’l‑Bahá
153,"And again among His signs is the fact that His beauty stayed inviolate, and His human temple was protected as He revealed His splendors, despite the massed attacks of all His foes, who came against Him in their thousands with their darting arrows, spears and swords","And again among His signs is the fact that His beauty stayed inviolate, and His human temple was protected as He revealed His splendors, despite the massed attacks of all His foes, who came against Him in their thousands with their darting arrows, spears and swords. Herein is verily a wonder and a warning to any fair judge.",T4P16,Selections from the Writings of ‘Abdu’l‑Bahá
154, Herein is verily a wonder and a warning to any fair judge,"And again among His signs is the fact that His beauty stayed inviolate, and His human temple was protected as He revealed His splendors, despite the massed attacks of all His foes, who came against Him in their thousands with their darting arrows, spears and swords. Herein is verily a wonder and a warning to any fair judge.",T4P16,Selections from the Writings of ‘Abdu’l‑Bahá
155,"And among His signs is His long-suffering, His tribulations and His woes, His agony in His chains and fetters, and His calling out at every moment: “Come unto Me, come unto Me, ye righteous! Come unto Me, come unto Me, ye lovers of the good! Come unto Me, come unto Me, ye dawning points of light!” Verily the gates of mystery are opened wide—but still do the wicked disport themselves with their vain cavillings!11","And among His signs is His long-suffering, His tribulations and His woes, His agony in His chains and fetters, and His calling out at every moment: “Come unto Me, come unto Me, ye righteous! Come unto Me, come unto Me, ye lovers of the good! Come unto Me, come unto Me, ye dawning points of light!” Verily the gates of mystery are opened wide—but still do the wicked disport themselves with their vain cavillings!11",T4P17,Selections from the Writings of ‘Abdu’l‑Bahá
156,"Yet another of His signs is the promulgation of His Book, His decisive Holy Text wherein He reproved the kings, and His dire warning to that one12 whose mighty rule was felt around the world—and whose great throne then toppled down in a matter of brief days—this being a fact clearly established and widely known","Yet another of His signs is the promulgation of His Book, His decisive Holy Text wherein He reproved the kings, and His dire warning to that one12 whose mighty rule was felt around the world—and whose great throne then toppled down in a matter of brief days—this being a fact clearly established and widely known.",T4P18,Selections from the Writings of ‘Abdu’l‑Bahá
157,"And among His signs is the sublimity of His grandeur, His exalted state, His towering glory, and the shining out of His beauty above the horizon of the Prison: so that heads were bowed before Him and voices lowered, and humble were the faces that turned His way","And among His signs is the sublimity of His grandeur, His exalted state, His towering glory, and the shining out of His beauty above the horizon of the Prison: so that heads were bowed before Him and voices lowered, and humble were the faces that turned His way. This is a proof never witnessed in the ages gone before.",T4P19,Selections from the Writings of ‘Abdu’l‑Bahá
158, This is a proof never witnessed in the ages gone before,"And among His signs is the sublimity of His grandeur, His exalted state, His towering glory, and the shining out of His beauty above the horizon of the Prison: so that heads were bowed before Him and voices lowered, and humble were the faces that turned His way. This is a proof never witnessed in the ages gone before.",T4P19,Selections from the Writings of ‘Abdu’l‑Bahá
159,"Again among His signs are the extraordinary things He continually did, the miracles He performed, the wonders appearing from Him without interruption like the streaming down of His clouds—and the acknowledgement, even by unbelievers, of His powerful light","Again among His signs are the extraordinary things He continually did, the miracles He performed, the wonders appearing from Him without interruption like the streaming down of His clouds—and the acknowledgement, even by unbelievers, of His powerful light. By His own life! This was clearly verified, it was demonstrated to those of every persuasion who came into the presence of the living, the self-subsisting Lord.",T4P20,Selections from the Writings of ‘Abdu’l‑Bahá
160," By His own life! This was clearly verified, it was demonstrated to those of every persuasion who came into the presence of the living, the self-subsisting Lord","Again among His signs are the extraordinary things He continually did, the miracles He performed, the wonders appearing from Him without interruption like the streaming down of His clouds—and the acknowledgement, even by unbelievers, of His powerful light. By His own life! This was clearly verified, it was demonstrated to those of every persuasion who came into the presence of the living, the self-subsisting Lord.",T4P20,Selections from the Writings of ‘Abdu’l‑Bahá
161,"And yet another of His signs is the wide-spreading rays of the sun of His era, the rising moon of His times in the heaven of all the ages: His day, which standeth at the summit of all days, for its rank and power, its sciences and its arts, reaching far and wide, that have dazzled the world and astonished the minds of men","And yet another of His signs is the wide-spreading rays of the sun of His era, the rising moon of His times in the heaven of all the ages: His day, which standeth at the summit of all days, for its rank and power, its sciences and its arts, reaching far and wide, that have dazzled the world and astonished the minds of men.",T4P21,Selections from the Writings of ‘Abdu’l‑Bahá
162,Verily is this a matter settled and established for all time,Verily is this a matter settled and established for all time.,T4P22,Selections from the Writings of ‘Abdu’l‑Bahá
163,"The world’s great Light, once resplendent upon all mankind, hath set, to shine everlastingly from the Abhá Horizon, His Kingdom of fadeless glory, shedding splendor upon His loved ones from on high and breathing into their hearts and souls the breath of eternal life","The world’s great Light, once resplendent upon all mankind, hath set, to shine everlastingly from the Abhá Horizon, His Kingdom of fadeless glory, shedding splendor upon His loved ones from on high and breathing into their hearts and souls the breath of eternal life.",T5P1,Selections from the Writings of ‘Abdu’l‑Bahá
164,Ponder in your hearts that which He hath foretold in His Tablet of the Divine Vision that hath been spread throughout the world,"Ponder in your hearts that which He hath foretold in His Tablet of the Divine Vision that hath been spread throughout the world. Therein He saith: “Thereupon she wailed and exclaimed: ‘May the world and all that is therein be a ransom for Thy woes. O Sovereign of heaven and earth! Wherefore hast Thou left Thyself in the hands of the dwellers of this prison-city of ‘Akká? Hasten Thou to other dominions, to Thy retreats above, whereon the eyes of the people of names have never fallen.’ We smiled and spake not. Reflect upon these most exalted words, and comprehend the purpose of this hidden and sacred mystery.”",T5P2,Selections from the Writings of ‘Abdu’l‑Bahá
165, Therein He saith: “Thereupon she wailed and exclaimed: ‘May the world and all that is therein be a ransom for Thy woes,"Ponder in your hearts that which He hath foretold in His Tablet of the Divine Vision that hath been spread throughout the world. Therein He saith: “Thereupon she wailed and exclaimed: ‘May the world and all that is therein be a ransom for Thy woes. O Sovereign of heaven and earth! Wherefore hast Thou left Thyself in the hands of the dwellers of this prison-city of ‘Akká? Hasten Thou to other dominions, to Thy retreats above, whereon the eyes of the people of names have never fallen.’ We smiled and spake not. Reflect upon these most exalted words, and comprehend the purpose of this hidden and sacred mystery.”",T5P2,Selections from the Writings of ‘Abdu’l‑Bahá
166," O Sovereign of heaven and earth! Wherefore hast Thou left Thyself in the hands of the dwellers of this prison-city of ‘Akká? Hasten Thou to other dominions, to Thy retreats above, whereon the eyes of the people of names have never fallen","Ponder in your hearts that which He hath foretold in His Tablet of the Divine Vision that hath been spread throughout the world. Therein He saith: “Thereupon she wailed and exclaimed: ‘May the world and all that is therein be a ransom for Thy woes. O Sovereign of heaven and earth! Wherefore hast Thou left Thyself in the hands of the dwellers of this prison-city of ‘Akká? Hasten Thou to other dominions, to Thy retreats above, whereon the eyes of the people of names have never fallen.’ We smiled and spake not. Reflect upon these most exalted words, and comprehend the purpose of this hidden and sacred mystery.”",T5P2,Selections from the Writings of ‘Abdu’l‑Bahá
167,’ We smiled and spake not,"Ponder in your hearts that which He hath foretold in His Tablet of the Divine Vision that hath been spread throughout the world. Therein He saith: “Thereupon she wailed and exclaimed: ‘May the world and all that is therein be a ransom for Thy woes. O Sovereign of heaven and earth! Wherefore hast Thou left Thyself in the hands of the dwellers of this prison-city of ‘Akká? Hasten Thou to other dominions, to Thy retreats above, whereon the eyes of the people of names have never fallen.’ We smiled and spake not. Reflect upon these most exalted words, and comprehend the purpose of this hidden and sacred mystery.”",T5P2,Selections from the Writings of ‘Abdu’l‑Bahá
168," Reflect upon these most exalted words, and comprehend the purpose of this hidden and sacred mystery","Ponder in your hearts that which He hath foretold in His Tablet of the Divine Vision that hath been spread throughout the world. Therein He saith: “Thereupon she wailed and exclaimed: ‘May the world and all that is therein be a ransom for Thy woes. O Sovereign of heaven and earth! Wherefore hast Thou left Thyself in the hands of the dwellers of this prison-city of ‘Akká? Hasten Thou to other dominions, to Thy retreats above, whereon the eyes of the people of names have never fallen.’ We smiled and spake not. Reflect upon these most exalted words, and comprehend the purpose of this hidden and sacred mystery.”",T5P2,Selections from the Writings of ‘Abdu’l‑Bahá
169,"O ye beloved of the Lord! Beware, beware lest ye hesitate and waver","O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá
170," Let not fear fall upon you, neither be troubled nor dismayed","O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá
171," Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes","O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá
172, Today is the day for steadfastness and constancy,"O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá
173, Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour,"O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá
174," They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious","O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá
175, They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify,"O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá
176," To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled","O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá
177," In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing","O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá
178," Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels","O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá
179,"The Sun of Truth, that Most Great Light, hath set upon the horizon of the world to rise with deathless splendor over the Realm of the Limitless","The Sun of Truth, that Most Great Light, hath set upon the horizon of the world to rise with deathless splendor over the Realm of the Limitless. In His Most Holy Book He calleth the firm and steadfast of His friends: “Be not dismayed, O peoples of the world, when the daystar of My beauty is set, and the heaven of My tabernacle is concealed from your eyes. Arise to further My Cause, and to exalt My Word amongst men.”",T5P4,Selections from the Writings of ‘Abdu’l‑Bahá
180," In His Most Holy Book He calleth the firm and steadfast of His friends: “Be not dismayed, O peoples of the world, when the daystar of My beauty is set, and the heaven of My tabernacle is concealed from your eyes","The Sun of Truth, that Most Great Light, hath set upon the horizon of the world to rise with deathless splendor over the Realm of the Limitless. In His Most Holy Book He calleth the firm and steadfast of His friends: “Be not dismayed, O peoples of the world, when the daystar of My beauty is set, and the heaven of My tabernacle is concealed from your eyes. Arise to further My Cause, and to exalt My Word amongst men.”",T5P4,Selections from the Writings of ‘Abdu’l‑Bahá
181," Arise to further My Cause, and to exalt My Word amongst men","The Sun of Truth, that Most Great Light, hath set upon the horizon of the world to rise with deathless splendor over the Realm of the Limitless. In His Most Holy Book He calleth the firm and steadfast of His friends: “Be not dismayed, O peoples of the world, when the daystar of My beauty is set, and the heaven of My tabernacle is concealed from your eyes. Arise to further My Cause, and to exalt My Word amongst men.”",T5P4,Selections from the Writings of ‘Abdu’l‑Bahá
182,"O ye peoples of the Kingdom! How many a soul expended all its span of life in worship, endured the mortification of the flesh, longed to gain an entry into the Kingdom, and yet failed, while ye, with neither toil nor pain nor self-denial, have won the prize and entered in","O ye peoples of the Kingdom! How many a soul expended all its span of life in worship, endured the mortification of the flesh, longed to gain an entry into the Kingdom, and yet failed, while ye, with neither toil nor pain nor self-denial, have won the prize and entered in.",T6P1,Selections from the Writings of ‘Abdu’l‑Bahá
183,"It is even as in the time of the Messiah, when the Pharisees and the pious were left without a portion, while Peter, John and Andrew, given neither to pious worship nor ascetic practice, won the day","It is even as in the time of the Messiah, when the Pharisees and the pious were left without a portion, while Peter, John and Andrew, given neither to pious worship nor ascetic practice, won the day. Wherefore, thank ye God for setting upon your heads the crown of glory everlasting, for granting unto you this immeasurable grace.",T6P2,Selections from the Writings of ‘Abdu’l‑Bahá
184," Wherefore, thank ye God for setting upon your heads the crown of glory everlasting, for granting unto you this immeasurable grace","It is even as in the time of the Messiah, when the Pharisees and the pious were left without a portion, while Peter, John and Andrew, given neither to pious worship nor ascetic practice, won the day. Wherefore, thank ye God for setting upon your heads the crown of glory everlasting, for granting unto you this immeasurable grace.",T6P2,Selections from the Writings of ‘Abdu’l‑Bahá
185,"The time hath come when, as a thank-offering for this bestowal, ye should grow in faith and constancy as day followeth day, and should draw ever nearer to the Lord, your God, becoming magnetized to such a degree, and so aflame, that your holy melodies in praise of the Beloved will reach upward to the Company on high; and that each one of you, even as a nightingale in this rose garden of God, will glorify the Lord of Hosts, and become the teacher of all who dwell on earth","The time hath come when, as a thank-offering for this bestowal, ye should grow in faith and constancy as day followeth day, and should draw ever nearer to the Lord, your God, becoming magnetized to such a degree, and so aflame, that your holy melodies in praise of the Beloved will reach upward to the Company on high; and that each one of you, even as a nightingale in this rose garden of God, will glorify the Lord of Hosts, and become the teacher of all who dwell on earth.",T6P3,Selections from the Writings of ‘Abdu’l‑Bahá
186,"O ye spiritual friends of ‘Abdu’l‑Bahá! A trusted messenger hath arrived and hath, in the world of the spirit, delivered a message from God’s loved ones","O ye spiritual friends of ‘Abdu’l‑Bahá! A trusted messenger hath arrived and hath, in the world of the spirit, delivered a message from God’s loved ones. This auspicious courier bringeth fragrances of great ardor and wafteth the life-giving breezes of the love of God. He maketh the heart to dance for joy and filleth up the soul with an ecstasy of love and rapture. So intensely hath the glory of Divine Unity penetrated souls and hearts that all are now bound one to another with heavenly ties, and all are even as a single heart, a single soul. Wherefore reflections of the spirit and impressions of the Divine are now mirrored clear and sharp in the deep heart’s core. I beg of God to strengthen these spiritual bonds as day followeth day, and make this mystic oneness to shine ever more brightly, until at last all shall be as troops marshaled together beneath the banner of the Covenant within the sheltering shade of the Word of God; that they may strive with all their might until universal fellowship, close and warm, and unalloyed love, and spiritual relationships, will connect all the hearts in the world. Then will all humankind, because of this fresh and dazzling bounty, be gathered in a single homeland. Then will conflict and dissension vanish from the face of the earth, then will mankind be cradled in love for the beauty of the All-Glorious. Discord will change to accord, dissension to unison. The roots of malevolence will be torn out, the basis of aggression destroyed. The bright rays of union will obliterate the darkness of limitations, and the splendors of heaven will make the human heart to be even as a mine veined richly with the love of God.",T7P1,Selections from the Writings of ‘Abdu’l‑Bahá
187, This auspicious courier bringeth fragrances of great ardor and wafteth the life-giving breezes of the love of God,"O ye spiritual friends of ‘Abdu’l‑Bahá! A trusted messenger hath arrived and hath, in the world of the spirit, delivered a message from God’s loved ones. This auspicious courier bringeth fragrances of great ardor and wafteth the life-giving breezes of the love of God. He maketh the heart to dance for joy and filleth up the soul with an ecstasy of love and rapture. So intensely hath the glory of Divine Unity penetrated souls and hearts that all are now bound one to another with heavenly ties, and all are even as a single heart, a single soul. Wherefore reflections of the spirit and impressions of the Divine are now mirrored clear and sharp in the deep heart’s core. I beg of God to strengthen these spiritual bonds as day followeth day, and make this mystic oneness to shine ever more brightly, until at last all shall be as troops marshaled together beneath the banner of the Covenant within the sheltering shade of the Word of God; that they may strive with all their might until universal fellowship, close and warm, and unalloyed love, and spiritual relationships, will connect all the hearts in the world. Then will all humankind, because of this fresh and dazzling bounty, be gathered in a single homeland. Then will conflict and dissension vanish from the face of the earth, then will mankind be cradled in love for the beauty of the All-Glorious. Discord will change to accord, dissension to unison. The roots of malevolence will be torn out, the basis of aggression destroyed. The bright rays of union will obliterate the darkness of limitations, and the splendors of heaven will make the human heart to be even as a mine veined richly with the love of God.",T7P1,Selections from the Writings of ‘Abdu’l‑Bahá
188, He maketh the heart to dance for joy and filleth up the soul with an ecstasy of love and rapture,"O ye spiritual friends of ‘Abdu’l‑Bahá! A trusted messenger hath arrived and hath, in the world of the spirit, delivered a message from God’s loved ones. This auspicious courier bringeth fragrances of great ardor and wafteth the life-giving breezes of the love of God. He maketh the heart to dance for joy and filleth up the soul with an ecstasy of love and rapture. So intensely hath the glory of Divine Unity penetrated souls and hearts that all are now bound one to another with heavenly ties, and all are even as a single heart, a single soul. Wherefore reflections of the spirit and impressions of the Divine are now mirrored clear and sharp in the deep heart’s core. I beg of God to strengthen these spiritual bonds as day followeth day, and make this mystic oneness to shine ever more brightly, until at last all shall be as troops marshaled together beneath the banner of the Covenant within the sheltering shade of the Word of God; that they may strive with all their might until universal fellowship, close and warm, and unalloyed love, and spiritual relationships, will connect all the hearts in the world. Then will all humankind, because of this fresh and dazzling bounty, be gathered in a single homeland. Then will conflict and dissension vanish from the face of the earth, then will mankind be cradled in love for the beauty of the All-Glorious. Discord will change to accord, dissension to unison. The roots of malevolence will be torn out, the basis of aggression destroyed. The bright rays of union will obliterate the darkness of limitations, and the splendors of heaven will make the human heart to be even as a mine veined richly with the love of God.",T7P1,Selections from the Writings of ‘Abdu’l‑Bahá
