,Sentence,Text,Section,Book
46,"Question: The believers have been enjoined to face in the direction of the Qiblih when reciting their Obligatory Prayers; in what direction should they turn when offering other prayers and devotions?
Answer: Facing in the direction of the Qiblih is a fixed requirement for the recitation of obligatory prayer, but for other prayers and devotions one may follow what the merciful Lord hath revealed in the Qur’án: “Whichever way ye turn, there is the face of God","Question: The believers have been enjoined to face in the direction of the Qiblih when reciting their Obligatory Prayers; in what direction should they turn when offering other prayers and devotions?
Answer: Facing in the direction of the Qiblih is a fixed requirement for the recitation of obligatory prayer, but for other prayers and devotions one may follow what the merciful Lord hath revealed in the Qur’án: “Whichever way ye turn, there is the face of God.”",Q14,kitab-i-aqdas-q-and-a
47,Question: Concerning the remembrance of God in the Mashriqu’l-Adhkár “at the hour of dawn,"Question: Concerning the remembrance of God in the Mashriqu’l-Adhkár “at the hour of dawn.”
Answer: Although the words “at the hour of dawn” are used in the Book of God, it is acceptable to God at the earliest dawn of day, between dawn and sunrise, or even up to two hours after sunrise.",Q15,kitab-i-aqdas-q-and-a
48,"”
Answer: Although the words “at the hour of dawn” are used in the Book of God, it is acceptable to God at the earliest dawn of day, between dawn and sunrise, or even up to two hours after sunrise","Question: Concerning the remembrance of God in the Mashriqu’l-Adhkár “at the hour of dawn.”
Answer: Although the words “at the hour of dawn” are used in the Book of God, it is acceptable to God at the earliest dawn of day, between dawn and sunrise, or even up to two hours after sunrise.",Q15,kitab-i-aqdas-q-and-a
49,"Question: Is the ordinance that the body of the deceased should be carried no greater distance than one hour’s journey applicable to transport by both land and sea?
Answer: This command applieth to distances by sea as well as by land, whether it is an hour by steamship or by rail; the intention is the hour’s time, whatever the means of transport","Question: Is the ordinance that the body of the deceased should be carried no greater distance than one hour’s journey applicable to transport by both land and sea?
Answer: This command applieth to distances by sea as well as by land, whether it is an hour by steamship or by rail; the intention is the hour’s time, whatever the means of transport. The sooner the burial taketh place, however, the more fitting and acceptable will it be.",Q16,kitab-i-aqdas-q-and-a
50," The sooner the burial taketh place, however, the more fitting and acceptable will it be","Question: Is the ordinance that the body of the deceased should be carried no greater distance than one hour’s journey applicable to transport by both land and sea?
Answer: This command applieth to distances by sea as well as by land, whether it is an hour by steamship or by rail; the intention is the hour’s time, whatever the means of transport. The sooner the burial taketh place, however, the more fitting and acceptable will it be.",Q16,kitab-i-aqdas-q-and-a
51,"Question: What procedure should be followed on the discovery of lost property?
Answer: If such property be found in the town, its discovery is to be announced once by the town crier","Question: What procedure should be followed on the discovery of lost property?
Answer: If such property be found in the town, its discovery is to be announced once by the town crier. If the owner of the property is then found, it should be delivered up to him. Otherwise, the finder of the property should wait one year, and if, during this period, the owner cometh to light, the finder should receive from him the crier’s fee and restore to him his property; only if the year should pass without the owner’s being identified may the finder take possession of the property himself. If the value of the property is less than or equal to the crier’s fee, the finder should wait a single day from the time of its discovery, at the end of which, if the owner hath not come to light, he may himself appropriate it; and in the case of property discovered in an uninhabited area, the finder should observe a three days’ wait, on the passing of which period, if the identity of the owner remain unknown, he is free to take possession of his find.",Q17,kitab-i-aqdas-q-and-a
52," If the owner of the property is then found, it should be delivered up to him","Question: What procedure should be followed on the discovery of lost property?
Answer: If such property be found in the town, its discovery is to be announced once by the town crier. If the owner of the property is then found, it should be delivered up to him. Otherwise, the finder of the property should wait one year, and if, during this period, the owner cometh to light, the finder should receive from him the crier’s fee and restore to him his property; only if the year should pass without the owner’s being identified may the finder take possession of the property himself. If the value of the property is less than or equal to the crier’s fee, the finder should wait a single day from the time of its discovery, at the end of which, if the owner hath not come to light, he may himself appropriate it; and in the case of property discovered in an uninhabited area, the finder should observe a three days’ wait, on the passing of which period, if the identity of the owner remain unknown, he is free to take possession of his find.",Q17,kitab-i-aqdas-q-and-a
53," Otherwise, the finder of the property should wait one year, and if, during this period, the owner cometh to light, the finder should receive from him the crier’s fee and restore to him his property; only if the year should pass without the owner’s being identified may the finder take possession of the property himself","Question: What procedure should be followed on the discovery of lost property?
Answer: If such property be found in the town, its discovery is to be announced once by the town crier. If the owner of the property is then found, it should be delivered up to him. Otherwise, the finder of the property should wait one year, and if, during this period, the owner cometh to light, the finder should receive from him the crier’s fee and restore to him his property; only if the year should pass without the owner’s being identified may the finder take possession of the property himself. If the value of the property is less than or equal to the crier’s fee, the finder should wait a single day from the time of its discovery, at the end of which, if the owner hath not come to light, he may himself appropriate it; and in the case of property discovered in an uninhabited area, the finder should observe a three days’ wait, on the passing of which period, if the identity of the owner remain unknown, he is free to take possession of his find.",Q17,kitab-i-aqdas-q-and-a
54," If the value of the property is less than or equal to the crier’s fee, the finder should wait a single day from the time of its discovery, at the end of which, if the owner hath not come to light, he may himself appropriate it; and in the case of property discovered in an uninhabited area, the finder should observe a three days’ wait, on the passing of which period, if the identity of the owner remain unknown, he is free to take possession of his find","Question: What procedure should be followed on the discovery of lost property?
Answer: If such property be found in the town, its discovery is to be announced once by the town crier. If the owner of the property is then found, it should be delivered up to him. Otherwise, the finder of the property should wait one year, and if, during this period, the owner cometh to light, the finder should receive from him the crier’s fee and restore to him his property; only if the year should pass without the owner’s being identified may the finder take possession of the property himself. If the value of the property is less than or equal to the crier’s fee, the finder should wait a single day from the time of its discovery, at the end of which, if the owner hath not come to light, he may himself appropriate it; and in the case of property discovered in an uninhabited area, the finder should observe a three days’ wait, on the passing of which period, if the identity of the owner remain unknown, he is free to take possession of his find.",Q17,kitab-i-aqdas-q-and-a
55,"Question: With reference to the ablutions: if, for example, a person hath just bathed his entire body, must he still perform his ablutions?
Answer: The commandment regarding ablutions must, in any case, be observed","Question: With reference to the ablutions: if, for example, a person hath just bathed his entire body, must he still perform his ablutions?
Answer: The commandment regarding ablutions must, in any case, be observed.",Q18,kitab-i-aqdas-q-and-a
56,"Question: Should a person plan to migrate from his country, and his wife be opposed and the disagreement culminate in divorce, and should his preparations for the journey extend until a year hath passed, may this period be counted as the year of patience, or should the day the couple part be regarded as the starting point of that year?
Answer: The starting point for computation is the day the couple part, and if, therefore, they have separated a year before the husband’s departure, and if the fragrance of affection hath not been renewed between the couple, divorce may take place","Question: Should a person plan to migrate from his country, and his wife be opposed and the disagreement culminate in divorce, and should his preparations for the journey extend until a year hath passed, may this period be counted as the year of patience, or should the day the couple part be regarded as the starting point of that year?
Answer: The starting point for computation is the day the couple part, and if, therefore, they have separated a year before the husband’s departure, and if the fragrance of affection hath not been renewed between the couple, divorce may take place. Otherwise the year must be counted from the day of his departure, and the conditions set forth in the Kitáb-i-Aqdas observed.",Q19,kitab-i-aqdas-q-and-a
57," Otherwise the year must be counted from the day of his departure, and the conditions set forth in the Kitáb-i-Aqdas observed","Question: Should a person plan to migrate from his country, and his wife be opposed and the disagreement culminate in divorce, and should his preparations for the journey extend until a year hath passed, may this period be counted as the year of patience, or should the day the couple part be regarded as the starting point of that year?
Answer: The starting point for computation is the day the couple part, and if, therefore, they have separated a year before the husband’s departure, and if the fragrance of affection hath not been renewed between the couple, divorce may take place. Otherwise the year must be counted from the day of his departure, and the conditions set forth in the Kitáb-i-Aqdas observed.",Q19,kitab-i-aqdas-q-and-a
58,Question: Concerning the age of maturity with respect to religious duties,"Question: Concerning the age of maturity with respect to religious duties.
Answer: The age of maturity is fifteen for both men and women.",Q20,kitab-i-aqdas-q-and-a
59,"
Answer: The age of maturity is fifteen for both men and women","Question: Concerning the age of maturity with respect to religious duties.
Answer: The age of maturity is fifteen for both men and women.",Q20,kitab-i-aqdas-q-and-a
60,"Question: Concerning the holy verse: “When traveling, if ye should stop and rest in some safe spot, perform ye … a single prostration in place of each unsaid Obligatory Prayer…”
Answer: This prostration is to compensate for obligatory prayer omitted in the course of travel, and by reason of insecure circumstances","Question: Concerning the holy verse: “When traveling, if ye should stop and rest in some safe spot, perform ye … a single prostration in place of each unsaid Obligatory Prayer…”
Answer: This prostration is to compensate for obligatory prayer omitted in the course of travel, and by reason of insecure circumstances. If, at the time of prayer, the traveler should find himself at rest in a secure place, he should perform that prayer. This provision regarding the compensating prostration applieth both at home and on a journey.",Q21,kitab-i-aqdas-q-and-a
61," If, at the time of prayer, the traveler should find himself at rest in a secure place, he should perform that prayer","Question: Concerning the holy verse: “When traveling, if ye should stop and rest in some safe spot, perform ye … a single prostration in place of each unsaid Obligatory Prayer…”
Answer: This prostration is to compensate for obligatory prayer omitted in the course of travel, and by reason of insecure circumstances. If, at the time of prayer, the traveler should find himself at rest in a secure place, he should perform that prayer. This provision regarding the compensating prostration applieth both at home and on a journey.",Q21,kitab-i-aqdas-q-and-a
62, This provision regarding the compensating prostration applieth both at home and on a journey,"Question: Concerning the holy verse: “When traveling, if ye should stop and rest in some safe spot, perform ye … a single prostration in place of each unsaid Obligatory Prayer…”
Answer: This prostration is to compensate for obligatory prayer omitted in the course of travel, and by reason of insecure circumstances. If, at the time of prayer, the traveler should find himself at rest in a secure place, he should perform that prayer. This provision regarding the compensating prostration applieth both at home and on a journey.",Q21,kitab-i-aqdas-q-and-a
63,Question: Concerning the definition of a journey,"Question: Concerning the definition of a journey.4
Answer: The definition of a journey is nine hours by the clock. Should the traveler stop in a place, anticipating that he will stay there for no less than one month by the Bayán reckoning, it is incumbent on him to keep the Fast; but if for less than one month, he is exempt from fasting. If he arriveth during the Fast at a place where he is to stay one month according to the Bayán, he should not observe the Fast till three days have elapsed, thereafter keeping it throughout the remainder of its course; but if he come to his home, where he hath heretofore been permanently resident, he must commence his fast upon the first day after his arrival.",Q22,kitab-i-aqdas-q-and-a
64,"4
Answer: The definition of a journey is nine hours by the clock","Question: Concerning the definition of a journey.4
Answer: The definition of a journey is nine hours by the clock. Should the traveler stop in a place, anticipating that he will stay there for no less than one month by the Bayán reckoning, it is incumbent on him to keep the Fast; but if for less than one month, he is exempt from fasting. If he arriveth during the Fast at a place where he is to stay one month according to the Bayán, he should not observe the Fast till three days have elapsed, thereafter keeping it throughout the remainder of its course; but if he come to his home, where he hath heretofore been permanently resident, he must commence his fast upon the first day after his arrival.",Q22,kitab-i-aqdas-q-and-a
65," Should the traveler stop in a place, anticipating that he will stay there for no less than one month by the Bayán reckoning, it is incumbent on him to keep the Fast; but if for less than one month, he is exempt from fasting","Question: Concerning the definition of a journey.4
Answer: The definition of a journey is nine hours by the clock. Should the traveler stop in a place, anticipating that he will stay there for no less than one month by the Bayán reckoning, it is incumbent on him to keep the Fast; but if for less than one month, he is exempt from fasting. If he arriveth during the Fast at a place where he is to stay one month according to the Bayán, he should not observe the Fast till three days have elapsed, thereafter keeping it throughout the remainder of its course; but if he come to his home, where he hath heretofore been permanently resident, he must commence his fast upon the first day after his arrival.",Q22,kitab-i-aqdas-q-and-a
66," If he arriveth during the Fast at a place where he is to stay one month according to the Bayán, he should not observe the Fast till three days have elapsed, thereafter keeping it throughout the remainder of its course; but if he come to his home, where he hath heretofore been permanently resident, he must commence his fast upon the first day after his arrival","Question: Concerning the definition of a journey.4
Answer: The definition of a journey is nine hours by the clock. Should the traveler stop in a place, anticipating that he will stay there for no less than one month by the Bayán reckoning, it is incumbent on him to keep the Fast; but if for less than one month, he is exempt from fasting. If he arriveth during the Fast at a place where he is to stay one month according to the Bayán, he should not observe the Fast till three days have elapsed, thereafter keeping it throughout the remainder of its course; but if he come to his home, where he hath heretofore been permanently resident, he must commence his fast upon the first day after his arrival.",Q22,kitab-i-aqdas-q-and-a
67,Question: Concerning the punishment of the adulterer and adulteress,"Question: Concerning the punishment of the adulterer and adulteress.
Answer: Nine mithqáls are payable for the first offense, eighteen for the second, thirty-six for the third, and so on, each succeeding fine being double the preceding. The weight of one mithqál is equivalent to nineteen nakhuds in accordance with the specification of the Bayán.",Q23,kitab-i-aqdas-q-and-a
68,"
Answer: Nine mithqáls are payable for the first offense, eighteen for the second, thirty-six for the third, and so on, each succeeding fine being double the preceding","Question: Concerning the punishment of the adulterer and adulteress.
Answer: Nine mithqáls are payable for the first offense, eighteen for the second, thirty-six for the third, and so on, each succeeding fine being double the preceding. The weight of one mithqál is equivalent to nineteen nakhuds in accordance with the specification of the Bayán.",Q23,kitab-i-aqdas-q-and-a
69, The weight of one mithqál is equivalent to nineteen nakhuds in accordance with the specification of the Bayán,"Question: Concerning the punishment of the adulterer and adulteress.
Answer: Nine mithqáls are payable for the first offense, eighteen for the second, thirty-six for the third, and so on, each succeeding fine being double the preceding. The weight of one mithqál is equivalent to nineteen nakhuds in accordance with the specification of the Bayán.",Q23,kitab-i-aqdas-q-and-a
70,Question: Concerning hunting,"Question: Concerning hunting.
Answer: He saith, exalted be He: “If ye should hunt with beasts or birds of prey” and so forth. Other means, such as bows and arrows, guns, and similar equipment employed in hunting, are also included. If, however, traps or snares are used, and the game dieth before it can be reached, it is unlawful for consumption.",Q24,kitab-i-aqdas-q-and-a
71,"
Answer: He saith, exalted be He: “If ye should hunt with beasts or birds of prey” and so forth","Question: Concerning hunting.
Answer: He saith, exalted be He: “If ye should hunt with beasts or birds of prey” and so forth. Other means, such as bows and arrows, guns, and similar equipment employed in hunting, are also included. If, however, traps or snares are used, and the game dieth before it can be reached, it is unlawful for consumption.",Q24,kitab-i-aqdas-q-and-a
72," Other means, such as bows and arrows, guns, and similar equipment employed in hunting, are also included","Question: Concerning hunting.
Answer: He saith, exalted be He: “If ye should hunt with beasts or birds of prey” and so forth. Other means, such as bows and arrows, guns, and similar equipment employed in hunting, are also included. If, however, traps or snares are used, and the game dieth before it can be reached, it is unlawful for consumption.",Q24,kitab-i-aqdas-q-and-a
73," If, however, traps or snares are used, and the game dieth before it can be reached, it is unlawful for consumption","Question: Concerning hunting.
Answer: He saith, exalted be He: “If ye should hunt with beasts or birds of prey” and so forth. Other means, such as bows and arrows, guns, and similar equipment employed in hunting, are also included. If, however, traps or snares are used, and the game dieth before it can be reached, it is unlawful for consumption.",Q24,kitab-i-aqdas-q-and-a
74,Question: Concerning the pilgrimage,"Question: Concerning the pilgrimage.
Answer: It is an obligation to make pilgrimage to one of the two sacred Houses; but as to which, it is for the pilgrim to decide.",Q25,kitab-i-aqdas-q-and-a
75,"
Answer: It is an obligation to make pilgrimage to one of the two sacred Houses; but as to which, it is for the pilgrim to decide","Question: Concerning the pilgrimage.
Answer: It is an obligation to make pilgrimage to one of the two sacred Houses; but as to which, it is for the pilgrim to decide.",Q25,kitab-i-aqdas-q-and-a
76,Question: Concerning the dowry,"Question: Concerning the dowry.
Answer: Regarding dowry, the intention of contenting oneself with the lowest level is nineteen mithqáls of silver.",Q26,kitab-i-aqdas-q-and-a
77,"
Answer: Regarding dowry, the intention of contenting oneself with the lowest level is nineteen mithqáls of silver","Question: Concerning the dowry.
Answer: Regarding dowry, the intention of contenting oneself with the lowest level is nineteen mithqáls of silver.",Q26,kitab-i-aqdas-q-and-a
78,"Question: Concerning the sacred verse: “If, however, news should reach her of her husband’s death,” etc","Question: Concerning the sacred verse: “If, however, news should reach her of her husband’s death,” etc.
Answer: With reference to waiting a “fixed number of months” a period of nine months is intended.",Q27,kitab-i-aqdas-q-and-a
79,"
Answer: With reference to waiting a “fixed number of months” a period of nine months is intended","Question: Concerning the sacred verse: “If, however, news should reach her of her husband’s death,” etc.
Answer: With reference to waiting a “fixed number of months” a period of nine months is intended.",Q27,kitab-i-aqdas-q-and-a
80,Question: Again inquiry hath been made about the teacher’s share of the inheritance,"Question: Again inquiry hath been made about the teacher’s share of the inheritance.
Answer: Should the teacher have passed away, one-third of his share of the inheritance reverteth to the House of Justice, and the remaining two-thirds pass to the deceased’s, and not the teacher’s, offspring.",Q28,kitab-i-aqdas-q-and-a
81,"
Answer: Should the teacher have passed away, one-third of his share of the inheritance reverteth to the House of Justice, and the remaining two-thirds pass to the deceased’s, and not the teacher’s, offspring","Question: Again inquiry hath been made about the teacher’s share of the inheritance.
Answer: Should the teacher have passed away, one-third of his share of the inheritance reverteth to the House of Justice, and the remaining two-thirds pass to the deceased’s, and not the teacher’s, offspring.",Q28,kitab-i-aqdas-q-and-a
82,Question: Again inquiry hath been made about the pilgrimage,"Question: Again inquiry hath been made about the pilgrimage.
Answer: By pilgrimage to the sacred House, which is enjoined upon men, is intended both the Most Great House in Baghdád and the House of the Primal Point in Shíráz; pilgrimage to either of these Houses sufficeth. They may thus make pilgrimage to whichever lieth nearer to the place where they reside.",Q29,kitab-i-aqdas-q-and-a
83,"
Answer: By pilgrimage to the sacred House, which is enjoined upon men, is intended both the Most Great House in Baghdád and the House of the Primal Point in Shíráz; pilgrimage to either of these Houses sufficeth","Question: Again inquiry hath been made about the pilgrimage.
Answer: By pilgrimage to the sacred House, which is enjoined upon men, is intended both the Most Great House in Baghdád and the House of the Primal Point in Shíráz; pilgrimage to either of these Houses sufficeth. They may thus make pilgrimage to whichever lieth nearer to the place where they reside.",Q29,kitab-i-aqdas-q-and-a
84, They may thus make pilgrimage to whichever lieth nearer to the place where they reside,"Question: Again inquiry hath been made about the pilgrimage.
Answer: By pilgrimage to the sacred House, which is enjoined upon men, is intended both the Most Great House in Baghdád and the House of the Primal Point in Shíráz; pilgrimage to either of these Houses sufficeth. They may thus make pilgrimage to whichever lieth nearer to the place where they reside.",Q29,kitab-i-aqdas-q-and-a
85,Question: Concerning the verse: “he who would take into his service a maid may do so with propriety,"Question: Concerning the verse: “he who would take into his service a maid may do so with propriety.”
Answer: This is solely for service such as is performed by any other class of servants, be they young or old, in exchange for wages; such a maiden is free to choose a husband at whatever time she pleaseth, for it is forbidden either that women should be purchased, or that a man should have more wives than two.",Q30,kitab-i-aqdas-q-and-a
86,"”
Answer: This is solely for service such as is performed by any other class of servants, be they young or old, in exchange for wages; such a maiden is free to choose a husband at whatever time she pleaseth, for it is forbidden either that women should be purchased, or that a man should have more wives than two","Question: Concerning the verse: “he who would take into his service a maid may do so with propriety.”
Answer: This is solely for service such as is performed by any other class of servants, be they young or old, in exchange for wages; such a maiden is free to choose a husband at whatever time she pleaseth, for it is forbidden either that women should be purchased, or that a man should have more wives than two.",Q30,kitab-i-aqdas-q-and-a
87,Question: Concerning the sacred verse: “The Lord hath prohibited … the practice to which ye formerly had recourse when thrice ye had divorced a woman,"Question: Concerning the sacred verse: “The Lord hath prohibited … the practice to which ye formerly had recourse when thrice ye had divorced a woman.”
Answer: The reference is to the law which previously made it necessary for another man to marry such a woman before she could again be wedded to her former husband; this practice hath been prohibited in the Kitáb-i-Aqdas.",Q31,kitab-i-aqdas-q-and-a
88,"”
Answer: The reference is to the law which previously made it necessary for another man to marry such a woman before she could again be wedded to her former husband; this practice hath been prohibited in the Kitáb-i-Aqdas","Question: Concerning the sacred verse: “The Lord hath prohibited … the practice to which ye formerly had recourse when thrice ye had divorced a woman.”
Answer: The reference is to the law which previously made it necessary for another man to marry such a woman before she could again be wedded to her former husband; this practice hath been prohibited in the Kitáb-i-Aqdas.",Q31,kitab-i-aqdas-q-and-a
89,"Question: Concerning the restoration and preservation of the two Houses in the Twin Spots, and the other sites wherein the throne hath been established","Question: Concerning the restoration and preservation of the two Houses in the Twin Spots, and the other sites wherein the throne hath been established.
Answer: By the two Houses is intended the Most Great House and the House of the Primal Point. As for other sites, the people of the areas where these are situated may choose to preserve either each house wherein the throne hath been established, or one of them.",Q32,kitab-i-aqdas-q-and-a
90,"
Answer: By the two Houses is intended the Most Great House and the House of the Primal Point","Question: Concerning the restoration and preservation of the two Houses in the Twin Spots, and the other sites wherein the throne hath been established.
Answer: By the two Houses is intended the Most Great House and the House of the Primal Point. As for other sites, the people of the areas where these are situated may choose to preserve either each house wherein the throne hath been established, or one of them.",Q32,kitab-i-aqdas-q-and-a
91," As for other sites, the people of the areas where these are situated may choose to preserve either each house wherein the throne hath been established, or one of them","Question: Concerning the restoration and preservation of the two Houses in the Twin Spots, and the other sites wherein the throne hath been established.
Answer: By the two Houses is intended the Most Great House and the House of the Primal Point. As for other sites, the people of the areas where these are situated may choose to preserve either each house wherein the throne hath been established, or one of them.",Q32,kitab-i-aqdas-q-and-a
92,Question: Again inquiry hath been made about the inheritance of the teacher,"Question: Again inquiry hath been made about the inheritance of the teacher.
Answer: If the teacher is not of the people of Bahá, he doth not inherit. Should there be several teachers, the share is to be divided equally amongst them. If the teacher is deceased, his offspring do not inherit his share, but rather two-thirds of it revert to the children of the owner of the estate, and the remaining one-third to the House of Justice.",Q33,kitab-i-aqdas-q-and-a
93,"
Answer: If the teacher is not of the people of Bahá, he doth not inherit","Question: Again inquiry hath been made about the inheritance of the teacher.
Answer: If the teacher is not of the people of Bahá, he doth not inherit. Should there be several teachers, the share is to be divided equally amongst them. If the teacher is deceased, his offspring do not inherit his share, but rather two-thirds of it revert to the children of the owner of the estate, and the remaining one-third to the House of Justice.",Q33,kitab-i-aqdas-q-and-a
94," Should there be several teachers, the share is to be divided equally amongst them","Question: Again inquiry hath been made about the inheritance of the teacher.
Answer: If the teacher is not of the people of Bahá, he doth not inherit. Should there be several teachers, the share is to be divided equally amongst them. If the teacher is deceased, his offspring do not inherit his share, but rather two-thirds of it revert to the children of the owner of the estate, and the remaining one-third to the House of Justice.",Q33,kitab-i-aqdas-q-and-a
95," If the teacher is deceased, his offspring do not inherit his share, but rather two-thirds of it revert to the children of the owner of the estate, and the remaining one-third to the House of Justice","Question: Again inquiry hath been made about the inheritance of the teacher.
Answer: If the teacher is not of the people of Bahá, he doth not inherit. Should there be several teachers, the share is to be divided equally amongst them. If the teacher is deceased, his offspring do not inherit his share, but rather two-thirds of it revert to the children of the owner of the estate, and the remaining one-third to the House of Justice.",Q33,kitab-i-aqdas-q-and-a
96,Question: Concerning the residence which hath been assigned exclusively to the male offspring,"Question: Concerning the residence which hath been assigned exclusively to the male offspring.
Answer: If there are several residences, the finest and noblest of these dwellings is the one intended, the remainder being distributed amongst the whole body of the heirs like any other form of property. Any heir, from whichever category of inheritors, who is outside the Faith of God is accounted as nonexistent and doth not inherit.",Q34,kitab-i-aqdas-q-and-a
97,"
Answer: If there are several residences, the finest and noblest of these dwellings is the one intended, the remainder being distributed amongst the whole body of the heirs like any other form of property","Question: Concerning the residence which hath been assigned exclusively to the male offspring.
Answer: If there are several residences, the finest and noblest of these dwellings is the one intended, the remainder being distributed amongst the whole body of the heirs like any other form of property. Any heir, from whichever category of inheritors, who is outside the Faith of God is accounted as nonexistent and doth not inherit.",Q34,kitab-i-aqdas-q-and-a
98," Any heir, from whichever category of inheritors, who is outside the Faith of God is accounted as nonexistent and doth not inherit","Question: Concerning the residence which hath been assigned exclusively to the male offspring.
Answer: If there are several residences, the finest and noblest of these dwellings is the one intended, the remainder being distributed amongst the whole body of the heirs like any other form of property. Any heir, from whichever category of inheritors, who is outside the Faith of God is accounted as nonexistent and doth not inherit.",Q34,kitab-i-aqdas-q-and-a
99,Question: Concerning Naw-Rúz,"Question: Concerning Naw-Rúz.
Answer: The Festival of Naw-Rúz falleth on the day that the sun entereth the sign of Aries,5 even should this occur no more than one minute before sunset.",Q35,kitab-i-aqdas-q-and-a
100,"
Answer: The Festival of Naw-Rúz falleth on the day that the sun entereth the sign of Aries,5 even should this occur no more than one minute before sunset","Question: Concerning Naw-Rúz.
Answer: The Festival of Naw-Rúz falleth on the day that the sun entereth the sign of Aries,5 even should this occur no more than one minute before sunset.",Q35,kitab-i-aqdas-q-and-a
101,"Question: If the anniversary either of the Twin Birthdays or of the Declaration of the Báb occurreth during the Fast, what is to be done?
Answer: Should the feasts celebrating the Twin Birthdays or the Declaration of the Báb fall within the month of fasting, the command to fast shall not apply on that day","Question: If the anniversary either of the Twin Birthdays or of the Declaration of the Báb occurreth during the Fast, what is to be done?
Answer: Should the feasts celebrating the Twin Birthdays or the Declaration of the Báb fall within the month of fasting, the command to fast shall not apply on that day.",Q36,kitab-i-aqdas-q-and-a
102,"Question: In the holy ordinances governing inheritance, the residence and personal clothing of the deceased have been allotted to the male offspring","Question: In the holy ordinances governing inheritance, the residence and personal clothing of the deceased have been allotted to the male offspring. Doth this provision refer only to the father’s property, or doth it apply to the mother’s as well?
Answer: The used clothing of the mother should be divided in equal shares among the daughters, but the remainder of her estate, including property, jewelry, and unused clothing, is to be distributed, in the manner revealed in the Kitáb-i-Aqdas, to all her heirs. If, however, the deceased hath left no daughters, her estate in its entirety must be divided in the manner designated for men in the holy Text.",Q37,kitab-i-aqdas-q-and-a
103," Doth this provision refer only to the father’s property, or doth it apply to the mother’s as well?
Answer: The used clothing of the mother should be divided in equal shares among the daughters, but the remainder of her estate, including property, jewelry, and unused clothing, is to be distributed, in the manner revealed in the Kitáb-i-Aqdas, to all her heirs","Question: In the holy ordinances governing inheritance, the residence and personal clothing of the deceased have been allotted to the male offspring. Doth this provision refer only to the father’s property, or doth it apply to the mother’s as well?
Answer: The used clothing of the mother should be divided in equal shares among the daughters, but the remainder of her estate, including property, jewelry, and unused clothing, is to be distributed, in the manner revealed in the Kitáb-i-Aqdas, to all her heirs. If, however, the deceased hath left no daughters, her estate in its entirety must be divided in the manner designated for men in the holy Text.",Q37,kitab-i-aqdas-q-and-a
104," If, however, the deceased hath left no daughters, her estate in its entirety must be divided in the manner designated for men in the holy Text","Question: In the holy ordinances governing inheritance, the residence and personal clothing of the deceased have been allotted to the male offspring. Doth this provision refer only to the father’s property, or doth it apply to the mother’s as well?
Answer: The used clothing of the mother should be divided in equal shares among the daughters, but the remainder of her estate, including property, jewelry, and unused clothing, is to be distributed, in the manner revealed in the Kitáb-i-Aqdas, to all her heirs. If, however, the deceased hath left no daughters, her estate in its entirety must be divided in the manner designated for men in the holy Text.",Q37,kitab-i-aqdas-q-and-a
105,"Question: Concerning divorce, which must be preceded by a year of patience: if only one of the parties is inclined toward conciliation, what is to be done?
Answer: According to the commandment revealed in the Kitáb-i-Aqdas, both parties must be content; unless both are willing, reunion cannot take place","Question: Concerning divorce, which must be preceded by a year of patience: if only one of the parties is inclined toward conciliation, what is to be done?
Answer: According to the commandment revealed in the Kitáb-i-Aqdas, both parties must be content; unless both are willing, reunion cannot take place.",Q38,kitab-i-aqdas-q-and-a
106,"Question: In connection with the dowry, what if the bridegroom cannot pay this sum in full, but instead were to formally deliver a promissory note to his bride at the time of the wedding ceremony, on the understanding that he will honor it when he is able to do so?
Answer: Permission to adopt this practice hath been granted by the Source of Authority","Question: In connection with the dowry, what if the bridegroom cannot pay this sum in full, but instead were to formally deliver a promissory note to his bride at the time of the wedding ceremony, on the understanding that he will honor it when he is able to do so?
Answer: Permission to adopt this practice hath been granted by the Source of Authority.",Q39,kitab-i-aqdas-q-and-a
107,"Question: If during the year of patience the fragrance of affection be renewed, only to be succeeded by antipathy, and the couple waver between affection and aversion throughout the year, and the year endeth in antipathy, can divorce take place or not?
Answer: In each case at any time antipathy occurreth, the year of patience beginneth on that day, and the year must run its full course","Question: If during the year of patience the fragrance of affection be renewed, only to be succeeded by antipathy, and the couple waver between affection and aversion throughout the year, and the year endeth in antipathy, can divorce take place or not?
Answer: In each case at any time antipathy occurreth, the year of patience beginneth on that day, and the year must run its full course.",Q40,kitab-i-aqdas-q-and-a
108,"Question: The residence and personal clothing of the deceased have been assigned to the male, not female, offspring, nor to the other heirs; should the deceased have left no male offspring, what is to be done?
Answer: He saith, exalted be He: “Should the deceased leave no offspring, their share shall revert to the House of Justice…” In conformity with this sacred verse, the residence and personal clothing of the deceased revert to the House of Justice","Question: The residence and personal clothing of the deceased have been assigned to the male, not female, offspring, nor to the other heirs; should the deceased have left no male offspring, what is to be done?
Answer: He saith, exalted be He: “Should the deceased leave no offspring, their share shall revert to the House of Justice…” In conformity with this sacred verse, the residence and personal clothing of the deceased revert to the House of Justice.",Q41,kitab-i-aqdas-q-and-a
