,Sentence,Text,Section,Book
302, It will soon be complete and will be most firm and solid,"As to the cistern,23 since this servant was imprisoned before its construction, the European and Ottoman engineers proved unequal to the task of ensuring the required soundness and solidity of the structure, and their work was left incomplete. Consequently the cistern wall facing the sea collapsed, and the efforts were somewhat wasted. However, no harm was done, for it is now being reconstructed most solidly, under the supervision of this servant, and will soon be completed. Although due to my incarceration I have been unable to go to the Holy Shrine in person, I have been supervising the construction work from a distance. It will soon be complete and will be most firm and solid. Indeed, it is not a cistern, but a sea!",T10P3,Light of the World - Selected Tablets of Abdul-baha
303," Indeed, it is not a cistern, but a sea!","As to the cistern,23 since this servant was imprisoned before its construction, the European and Ottoman engineers proved unequal to the task of ensuring the required soundness and solidity of the structure, and their work was left incomplete. Consequently the cistern wall facing the sea collapsed, and the efforts were somewhat wasted. However, no harm was done, for it is now being reconstructed most solidly, under the supervision of this servant, and will soon be completed. Although due to my incarceration I have been unable to go to the Holy Shrine in person, I have been supervising the construction work from a distance. It will soon be complete and will be most firm and solid. Indeed, it is not a cistern, but a sea!",T10P3,Light of the World - Selected Tablets of Abdul-baha
304,"And now concerning the visit of the holy leaf of the Blessed Tree: God willing, circumstances will soon make this advisable, and permission will then be granted","And now concerning the visit of the holy leaf of the Blessed Tree: God willing, circumstances will soon make this advisable, and permission will then be granted. Upon thee be greetings and praise.
",T10P4,Light of the World - Selected Tablets of Abdul-baha
305, Upon thee be greetings and praise,"And now concerning the visit of the holy leaf of the Blessed Tree: God willing, circumstances will soon make this advisable, and permission will then be granted. Upon thee be greetings and praise.
",T10P4,Light of the World - Selected Tablets of Abdul-baha
306,He is God,"He is God. O thou my fellow countryman! Although ‘Abdu’l-Bahá was born in Ṭihrán and for successive years wandered homeless in Iraq, and although he was for a time an exile in Rumelia and for forty years a prisoner in ‘Akká, yet his homeland is Mázindarán—that is to say, the district of Míyánrúd in the region of Núr. Therefore, I address thee as my countryman.",T11P1,Light of the World - Selected Tablets of Abdul-baha
307," O thou my fellow countryman! Although ‘Abdu’l-Bahá was born in Ṭihrán and for successive years wandered homeless in Iraq, and although he was for a time an exile in Rumelia and for forty years a prisoner in ‘Akká, yet his homeland is Mázindarán—that is to say, the district of Míyánrúd in the region of Núr","He is God. O thou my fellow countryman! Although ‘Abdu’l-Bahá was born in Ṭihrán and for successive years wandered homeless in Iraq, and although he was for a time an exile in Rumelia and for forty years a prisoner in ‘Akká, yet his homeland is Mázindarán—that is to say, the district of Míyánrúd in the region of Núr. Therefore, I address thee as my countryman.",T11P1,Light of the World - Selected Tablets of Abdul-baha
308," Therefore, I address thee as my countryman","He is God. O thou my fellow countryman! Although ‘Abdu’l-Bahá was born in Ṭihrán and for successive years wandered homeless in Iraq, and although he was for a time an exile in Rumelia and for forty years a prisoner in ‘Akká, yet his homeland is Mázindarán—that is to say, the district of Míyánrúd in the region of Núr. Therefore, I address thee as my countryman.",T11P1,Light of the World - Selected Tablets of Abdul-baha
309,Thy splendid letter aroused spiritual affections in my heart,"Thy splendid letter aroused spiritual affections in my heart. I read it with admiration, for it was a melody of Divine Unity and an ensign proclaiming His oneness. I, too, am most eager to meet thee. If the means become available for thee to travel in peace and tranquillity, thou mayest come next winter.",T11P2,Light of the World - Selected Tablets of Abdul-baha
310," I read it with admiration, for it was a melody of Divine Unity and an ensign proclaiming His oneness","Thy splendid letter aroused spiritual affections in my heart. I read it with admiration, for it was a melody of Divine Unity and an ensign proclaiming His oneness. I, too, am most eager to meet thee. If the means become available for thee to travel in peace and tranquillity, thou mayest come next winter.",T11P2,Light of the World - Selected Tablets of Abdul-baha
311," I, too, am most eager to meet thee","Thy splendid letter aroused spiritual affections in my heart. I read it with admiration, for it was a melody of Divine Unity and an ensign proclaiming His oneness. I, too, am most eager to meet thee. If the means become available for thee to travel in peace and tranquillity, thou mayest come next winter.",T11P2,Light of the World - Selected Tablets of Abdul-baha
312," If the means become available for thee to travel in peace and tranquillity, thou mayest come next winter","Thy splendid letter aroused spiritual affections in my heart. I read it with admiration, for it was a melody of Divine Unity and an ensign proclaiming His oneness. I, too, am most eager to meet thee. If the means become available for thee to travel in peace and tranquillity, thou mayest come next winter.",T11P2,Light of the World - Selected Tablets of Abdul-baha
313,"Praised be God! Whenever I read the name of someone from Mázindarán at the end of any letter, it bringeth me gladness and delight, inasmuch as it is the ancestral home of the family of the Blessed Beauty","Praised be God! Whenever I read the name of someone from Mázindarán at the end of any letter, it bringeth me gladness and delight, inasmuch as it is the ancestral home of the family of the Blessed Beauty. My heart longeth for that land to become even as Paradise itself, and for its people to recognize and embrace the Great Announcement. The Glory of Glories rest upon thee.
",T11P3,Light of the World - Selected Tablets of Abdul-baha
314," My heart longeth for that land to become even as Paradise itself, and for its people to recognize and embrace the Great Announcement","Praised be God! Whenever I read the name of someone from Mázindarán at the end of any letter, it bringeth me gladness and delight, inasmuch as it is the ancestral home of the family of the Blessed Beauty. My heart longeth for that land to become even as Paradise itself, and for its people to recognize and embrace the Great Announcement. The Glory of Glories rest upon thee.
",T11P3,Light of the World - Selected Tablets of Abdul-baha
315, The Glory of Glories rest upon thee,"Praised be God! Whenever I read the name of someone from Mázindarán at the end of any letter, it bringeth me gladness and delight, inasmuch as it is the ancestral home of the family of the Blessed Beauty. My heart longeth for that land to become even as Paradise itself, and for its people to recognize and embrace the Great Announcement. The Glory of Glories rest upon thee.
",T11P3,Light of the World - Selected Tablets of Abdul-baha
316,He is God,"He is God. O sorely tried friends of ‘Abdu’l-Bahá! It hath become apparent that a wicked person in those regions hath assailed and attacked both rich and poor, hath harmed and harassed friend and foe alike. He hath pillaged and plundered many, robbed and levied taxes on all. Not a soul did he spare; not a single penny did he let remain. This indeed was a dire calamity, a most great affliction, for it wreaked woeful loss and inflicted boundless hardship upon friend and stranger alike.",T12P1,Light of the World - Selected Tablets of Abdul-baha
317," O sorely tried friends of ‘Abdu’l-Bahá! It hath become apparent that a wicked person in those regions hath assailed and attacked both rich and poor, hath harmed and harassed friend and foe alike","He is God. O sorely tried friends of ‘Abdu’l-Bahá! It hath become apparent that a wicked person in those regions hath assailed and attacked both rich and poor, hath harmed and harassed friend and foe alike. He hath pillaged and plundered many, robbed and levied taxes on all. Not a soul did he spare; not a single penny did he let remain. This indeed was a dire calamity, a most great affliction, for it wreaked woeful loss and inflicted boundless hardship upon friend and stranger alike.",T12P1,Light of the World - Selected Tablets of Abdul-baha
318," He hath pillaged and plundered many, robbed and levied taxes on all","He is God. O sorely tried friends of ‘Abdu’l-Bahá! It hath become apparent that a wicked person in those regions hath assailed and attacked both rich and poor, hath harmed and harassed friend and foe alike. He hath pillaged and plundered many, robbed and levied taxes on all. Not a soul did he spare; not a single penny did he let remain. This indeed was a dire calamity, a most great affliction, for it wreaked woeful loss and inflicted boundless hardship upon friend and stranger alike.",T12P1,Light of the World - Selected Tablets of Abdul-baha
319, Not a soul did he spare; not a single penny did he let remain,"He is God. O sorely tried friends of ‘Abdu’l-Bahá! It hath become apparent that a wicked person in those regions hath assailed and attacked both rich and poor, hath harmed and harassed friend and foe alike. He hath pillaged and plundered many, robbed and levied taxes on all. Not a soul did he spare; not a single penny did he let remain. This indeed was a dire calamity, a most great affliction, for it wreaked woeful loss and inflicted boundless hardship upon friend and stranger alike.",T12P1,Light of the World - Selected Tablets of Abdul-baha
320," This indeed was a dire calamity, a most great affliction, for it wreaked woeful loss and inflicted boundless hardship upon friend and stranger alike","He is God. O sorely tried friends of ‘Abdu’l-Bahá! It hath become apparent that a wicked person in those regions hath assailed and attacked both rich and poor, hath harmed and harassed friend and foe alike. He hath pillaged and plundered many, robbed and levied taxes on all. Not a soul did he spare; not a single penny did he let remain. This indeed was a dire calamity, a most great affliction, for it wreaked woeful loss and inflicted boundless hardship upon friend and stranger alike.",T12P1,Light of the World - Selected Tablets of Abdul-baha
321,"Had he not acted so, he might not have become afflicted with the retribution which such behaviour entaileth","Had he not acted so, he might not have become afflicted with the retribution which such behaviour entaileth. The day will soon come when he shall fall into distress and be brought to naught. Neither name nor fame shall remain of him. All this mischief, however, may be blamed on the sinister schemes and transgressions of outdated Signs; this thunderbolt was cast as a result of the decrees pronounced by defective Proofs.24 And yet, a band of witless ones still follow after such men, still kiss their hands and the hem of their garments, and are scorched by the flames of mischief and sedition.",T12P2,Light of the World - Selected Tablets of Abdul-baha
322, The day will soon come when he shall fall into distress and be brought to naught,"Had he not acted so, he might not have become afflicted with the retribution which such behaviour entaileth. The day will soon come when he shall fall into distress and be brought to naught. Neither name nor fame shall remain of him. All this mischief, however, may be blamed on the sinister schemes and transgressions of outdated Signs; this thunderbolt was cast as a result of the decrees pronounced by defective Proofs.24 And yet, a band of witless ones still follow after such men, still kiss their hands and the hem of their garments, and are scorched by the flames of mischief and sedition.",T12P2,Light of the World - Selected Tablets of Abdul-baha
323, Neither name nor fame shall remain of him,"Had he not acted so, he might not have become afflicted with the retribution which such behaviour entaileth. The day will soon come when he shall fall into distress and be brought to naught. Neither name nor fame shall remain of him. All this mischief, however, may be blamed on the sinister schemes and transgressions of outdated Signs; this thunderbolt was cast as a result of the decrees pronounced by defective Proofs.24 And yet, a band of witless ones still follow after such men, still kiss their hands and the hem of their garments, and are scorched by the flames of mischief and sedition.",T12P2,Light of the World - Selected Tablets of Abdul-baha
324," All this mischief, however, may be blamed on the sinister schemes and transgressions of outdated Signs; this thunderbolt was cast as a result of the decrees pronounced by defective Proofs","Had he not acted so, he might not have become afflicted with the retribution which such behaviour entaileth. The day will soon come when he shall fall into distress and be brought to naught. Neither name nor fame shall remain of him. All this mischief, however, may be blamed on the sinister schemes and transgressions of outdated Signs; this thunderbolt was cast as a result of the decrees pronounced by defective Proofs.24 And yet, a band of witless ones still follow after such men, still kiss their hands and the hem of their garments, and are scorched by the flames of mischief and sedition.",T12P2,Light of the World - Selected Tablets of Abdul-baha
325,"24 And yet, a band of witless ones still follow after such men, still kiss their hands and the hem of their garments, and are scorched by the flames of mischief and sedition","Had he not acted so, he might not have become afflicted with the retribution which such behaviour entaileth. The day will soon come when he shall fall into distress and be brought to naught. Neither name nor fame shall remain of him. All this mischief, however, may be blamed on the sinister schemes and transgressions of outdated Signs; this thunderbolt was cast as a result of the decrees pronounced by defective Proofs.24 And yet, a band of witless ones still follow after such men, still kiss their hands and the hem of their garments, and are scorched by the flames of mischief and sedition.",T12P2,Light of the World - Selected Tablets of Abdul-baha
326,"In brief, let not the loved ones of God be grieved or distressed at these countless afflictions, for in bearing such trials they share in the sufferings of the Abhá Beauty","In brief, let not the loved ones of God be grieved or distressed at these countless afflictions, for in bearing such trials they share in the sufferings of the Abhá Beauty. Although that radiant Luminary was merciful, loving, and forgiving to all, the ignorant kindled such fires that they burned away all sense of decency and shame. As a result, that focal Centre of beauty was subjected to chains and fetters; He endured the bastinado and was afflicted, day and night, with all manner of torture. He was made homeless and a wanderer in mountains and plains; He was banished, exiled, and imprisoned. He spent twenty-five long years in confinement and was insulted and tormented. Let the friends render thanks unto God, therefore, that they too have suffered pillage and plunder, that they too have been targeted by the darts of cruelty and malice.",T12P3,Light of the World - Selected Tablets of Abdul-baha
327," Although that radiant Luminary was merciful, loving, and forgiving to all, the ignorant kindled such fires that they burned away all sense of decency and shame","In brief, let not the loved ones of God be grieved or distressed at these countless afflictions, for in bearing such trials they share in the sufferings of the Abhá Beauty. Although that radiant Luminary was merciful, loving, and forgiving to all, the ignorant kindled such fires that they burned away all sense of decency and shame. As a result, that focal Centre of beauty was subjected to chains and fetters; He endured the bastinado and was afflicted, day and night, with all manner of torture. He was made homeless and a wanderer in mountains and plains; He was banished, exiled, and imprisoned. He spent twenty-five long years in confinement and was insulted and tormented. Let the friends render thanks unto God, therefore, that they too have suffered pillage and plunder, that they too have been targeted by the darts of cruelty and malice.",T12P3,Light of the World - Selected Tablets of Abdul-baha
328," As a result, that focal Centre of beauty was subjected to chains and fetters; He endured the bastinado and was afflicted, day and night, with all manner of torture","In brief, let not the loved ones of God be grieved or distressed at these countless afflictions, for in bearing such trials they share in the sufferings of the Abhá Beauty. Although that radiant Luminary was merciful, loving, and forgiving to all, the ignorant kindled such fires that they burned away all sense of decency and shame. As a result, that focal Centre of beauty was subjected to chains and fetters; He endured the bastinado and was afflicted, day and night, with all manner of torture. He was made homeless and a wanderer in mountains and plains; He was banished, exiled, and imprisoned. He spent twenty-five long years in confinement and was insulted and tormented. Let the friends render thanks unto God, therefore, that they too have suffered pillage and plunder, that they too have been targeted by the darts of cruelty and malice.",T12P3,Light of the World - Selected Tablets of Abdul-baha
329," He was made homeless and a wanderer in mountains and plains; He was banished, exiled, and imprisoned","In brief, let not the loved ones of God be grieved or distressed at these countless afflictions, for in bearing such trials they share in the sufferings of the Abhá Beauty. Although that radiant Luminary was merciful, loving, and forgiving to all, the ignorant kindled such fires that they burned away all sense of decency and shame. As a result, that focal Centre of beauty was subjected to chains and fetters; He endured the bastinado and was afflicted, day and night, with all manner of torture. He was made homeless and a wanderer in mountains and plains; He was banished, exiled, and imprisoned. He spent twenty-five long years in confinement and was insulted and tormented. Let the friends render thanks unto God, therefore, that they too have suffered pillage and plunder, that they too have been targeted by the darts of cruelty and malice.",T12P3,Light of the World - Selected Tablets of Abdul-baha
330, He spent twenty-five long years in confinement and was insulted and tormented,"In brief, let not the loved ones of God be grieved or distressed at these countless afflictions, for in bearing such trials they share in the sufferings of the Abhá Beauty. Although that radiant Luminary was merciful, loving, and forgiving to all, the ignorant kindled such fires that they burned away all sense of decency and shame. As a result, that focal Centre of beauty was subjected to chains and fetters; He endured the bastinado and was afflicted, day and night, with all manner of torture. He was made homeless and a wanderer in mountains and plains; He was banished, exiled, and imprisoned. He spent twenty-five long years in confinement and was insulted and tormented. Let the friends render thanks unto God, therefore, that they too have suffered pillage and plunder, that they too have been targeted by the darts of cruelty and malice.",T12P3,Light of the World - Selected Tablets of Abdul-baha
331," Let the friends render thanks unto God, therefore, that they too have suffered pillage and plunder, that they too have been targeted by the darts of cruelty and malice","In brief, let not the loved ones of God be grieved or distressed at these countless afflictions, for in bearing such trials they share in the sufferings of the Abhá Beauty. Although that radiant Luminary was merciful, loving, and forgiving to all, the ignorant kindled such fires that they burned away all sense of decency and shame. As a result, that focal Centre of beauty was subjected to chains and fetters; He endured the bastinado and was afflicted, day and night, with all manner of torture. He was made homeless and a wanderer in mountains and plains; He was banished, exiled, and imprisoned. He spent twenty-five long years in confinement and was insulted and tormented. Let the friends render thanks unto God, therefore, that they too have suffered pillage and plunder, that they too have been targeted by the darts of cruelty and malice.",T12P3,Light of the World - Selected Tablets of Abdul-baha
332,The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men,"The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men. They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village. They set fire to the straw, burned the oil, and massacred a number of the innocent. They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison. They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains. Despite his old age and his frailty, the guards showed him no mercy. But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved. With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend. Beaming with joy, he laid down his life in the path of that great Luminary. How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord.",T12P4,Light of the World - Selected Tablets of Abdul-baha
333, They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village,"The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men. They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village. They set fire to the straw, burned the oil, and massacred a number of the innocent. They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison. They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains. Despite his old age and his frailty, the guards showed him no mercy. But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved. With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend. Beaming with joy, he laid down his life in the path of that great Luminary. How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord.",T12P4,Light of the World - Selected Tablets of Abdul-baha
334," They set fire to the straw, burned the oil, and massacred a number of the innocent","The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men. They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village. They set fire to the straw, burned the oil, and massacred a number of the innocent. They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison. They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains. Despite his old age and his frailty, the guards showed him no mercy. But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved. With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend. Beaming with joy, he laid down his life in the path of that great Luminary. How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord.",T12P4,Light of the World - Selected Tablets of Abdul-baha
335," They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison","The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men. They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village. They set fire to the straw, burned the oil, and massacred a number of the innocent. They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison. They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains. Despite his old age and his frailty, the guards showed him no mercy. But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved. With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend. Beaming with joy, he laid down his life in the path of that great Luminary. How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord.",T12P4,Light of the World - Selected Tablets of Abdul-baha
336," They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains","The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men. They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village. They set fire to the straw, burned the oil, and massacred a number of the innocent. They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison. They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains. Despite his old age and his frailty, the guards showed him no mercy. But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved. With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend. Beaming with joy, he laid down his life in the path of that great Luminary. How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord.",T12P4,Light of the World - Selected Tablets of Abdul-baha
337," Despite his old age and his frailty, the guards showed him no mercy","The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men. They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village. They set fire to the straw, burned the oil, and massacred a number of the innocent. They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison. They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains. Despite his old age and his frailty, the guards showed him no mercy. But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved. With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend. Beaming with joy, he laid down his life in the path of that great Luminary. How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord.",T12P4,Light of the World - Selected Tablets of Abdul-baha
338," But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved","The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men. They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village. They set fire to the straw, burned the oil, and massacred a number of the innocent. They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison. They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains. Despite his old age and his frailty, the guards showed him no mercy. But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved. With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend. Beaming with joy, he laid down his life in the path of that great Luminary. How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord.",T12P4,Light of the World - Selected Tablets of Abdul-baha
339," With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend","The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men. They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village. They set fire to the straw, burned the oil, and massacred a number of the innocent. They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison. They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains. Despite his old age and his frailty, the guards showed him no mercy. But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved. With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend. Beaming with joy, he laid down his life in the path of that great Luminary. How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord.",T12P4,Light of the World - Selected Tablets of Abdul-baha
340," Beaming with joy, he laid down his life in the path of that great Luminary","The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men. They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village. They set fire to the straw, burned the oil, and massacred a number of the innocent. They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison. They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains. Despite his old age and his frailty, the guards showed him no mercy. But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved. With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend. Beaming with joy, he laid down his life in the path of that great Luminary. How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord.",T12P4,Light of the World - Selected Tablets of Abdul-baha
341," How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord","The village of the Blessed Beauty in Mázindarán was attacked by a host of twelve thousand brutal men. They plundered and pillaged so relentlessly that no sign of any possession or goods remained; they even left no crop for the inhabitants of the village. They set fire to the straw, burned the oil, and massacred a number of the innocent. They then herded the peasants together in chains, sent them to Ṭihrán, and cast them into prison. They cut the chin as well as the beard of that spirit of spirits, Mullá ‘Abdu’l-Fattáḥ, and they marched him to Ṭihrán, barefoot and in chains. Despite his old age and his frailty, the guards showed him no mercy. But even whilst bound by chains and on foot, with blood pouring from his wounded face, that spirit of detachment raised up his voice in prayer, to his very last breath, rendering thanks unto the Lord of Signs for having been made the victim of plunder and pillage, for having been bound in shackles and fetters in the path of the Beloved. With his beard tinged with his own blood, he walked all the way and, upon arrival at the prison in Ṭihrán, surrendered his soul into the hands of his Beloved and sacrificed himself for the Loving Friend. Beaming with joy, he laid down his life in the path of that great Luminary. How truly hath the poet said:
That beam of bliss and ecstasy
Did stay with him forevermore,
Even as Aḥmad, the Praised,
Who is always with the Peerless Lord.",T12P4,Light of the World - Selected Tablets of Abdul-baha
342,"In short, let the loved ones of God render thanks unto the All-Merciful Lord for their share of these afflictions and for their astounding patience and forbearance","In short, let the loved ones of God render thanks unto the All-Merciful Lord for their share of these afflictions and for their astounding patience and forbearance. Through His unfailing grace, a radiant morn shall surely follow this dreary night, and a bright horizon will succeed this foul cloud. This deadly poison shall give way to purest honey, and this sore wound will at last receive a healing balm. The Glory of Glories rest upon you!
",T12P5,Light of the World - Selected Tablets of Abdul-baha
343," Through His unfailing grace, a radiant morn shall surely follow this dreary night, and a bright horizon will succeed this foul cloud","In short, let the loved ones of God render thanks unto the All-Merciful Lord for their share of these afflictions and for their astounding patience and forbearance. Through His unfailing grace, a radiant morn shall surely follow this dreary night, and a bright horizon will succeed this foul cloud. This deadly poison shall give way to purest honey, and this sore wound will at last receive a healing balm. The Glory of Glories rest upon you!
",T12P5,Light of the World - Selected Tablets of Abdul-baha
344," This deadly poison shall give way to purest honey, and this sore wound will at last receive a healing balm","In short, let the loved ones of God render thanks unto the All-Merciful Lord for their share of these afflictions and for their astounding patience and forbearance. Through His unfailing grace, a radiant morn shall surely follow this dreary night, and a bright horizon will succeed this foul cloud. This deadly poison shall give way to purest honey, and this sore wound will at last receive a healing balm. The Glory of Glories rest upon you!
",T12P5,Light of the World - Selected Tablets of Abdul-baha
