,Sentence,Text,Section,Book
82," Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization","And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
83," Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented","And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
84," Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries","And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
85, Material civilization is like a lamp-glass,"And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
86, Divine civilization is the lamp itself and the glass without the light is dark,"And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
87, Material civilization is like the body,"And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
88," No matter how infinitely graceful, elegant and beautiful it may be, it is dead","And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
89," Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse","And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
90, It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit,"And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
91," Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness","And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
92, For the world of nature is an animal world,"And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
93," Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul","And among the teachings of Bahá’u’lláh is that although material civilization is one of the means for the progress of the world of mankind, yet until it becomes combined with Divine civilization, the desired result, which is the felicity of mankind, will not be attained. Consider! These battleships that reduce a city to ruins within the space of an hour are the result of material civilization; likewise the Krupp guns, the Mauser rifles, dynamite, submarines, torpedo boats, armed aircraft and bombers—all these weapons of war are the malignant fruits of material civilization. Had material civilization been combined with Divine civilization, these fiery weapons would never have been invented. Nay, rather, human energy would have been wholly devoted to useful inventions and would have been concentrated on praiseworthy discoveries. Material civilization is like a lamp-glass. Divine civilization is the lamp itself and the glass without the light is dark. Material civilization is like the body. No matter how infinitely graceful, elegant and beautiful it may be, it is dead. Divine civilization is like the spirit, and the body gets its life from the spirit, otherwise it becomes a corpse. It has thus been made evident that the world of mankind is in need of the breaths of the Holy Spirit. Without the spirit the world of mankind is lifeless, and without this light the world of mankind is in utter darkness. For the world of nature is an animal world. Until man is born again from the world of nature, that is to say, becomes detached from the world of nature, he is essentially an animal, and it is the teachings of God which convert this animal into a human soul.",T1P21,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
94,And among the teachings of Bahá’u’lláh is the promotion of education,"And among the teachings of Bahá’u’lláh is the promotion of education. Every child must be instructed in sciences as much as is necessary. If the parents are able to provide the expenses of this education, it is well, otherwise the community must provide the means for the teaching of that child.",T1P22,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
95, Every child must be instructed in sciences as much as is necessary,"And among the teachings of Bahá’u’lláh is the promotion of education. Every child must be instructed in sciences as much as is necessary. If the parents are able to provide the expenses of this education, it is well, otherwise the community must provide the means for the teaching of that child.",T1P22,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
96," If the parents are able to provide the expenses of this education, it is well, otherwise the community must provide the means for the teaching of that child","And among the teachings of Bahá’u’lláh is the promotion of education. Every child must be instructed in sciences as much as is necessary. If the parents are able to provide the expenses of this education, it is well, otherwise the community must provide the means for the teaching of that child.",T1P22,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
97,And among the teachings of Bahá’u’lláh are justice and right,"And among the teachings of Bahá’u’lláh are justice and right. Until these are realized on the plane of existence, all things shall be in disorder and remain imperfect. The world of mankind is a world of oppression and cruelty, and a realm of aggression and error.",T1P23,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
98," Until these are realized on the plane of existence, all things shall be in disorder and remain imperfect","And among the teachings of Bahá’u’lláh are justice and right. Until these are realized on the plane of existence, all things shall be in disorder and remain imperfect. The world of mankind is a world of oppression and cruelty, and a realm of aggression and error.",T1P23,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
99," The world of mankind is a world of oppression and cruelty, and a realm of aggression and error","And among the teachings of Bahá’u’lláh are justice and right. Until these are realized on the plane of existence, all things shall be in disorder and remain imperfect. The world of mankind is a world of oppression and cruelty, and a realm of aggression and error.",T1P23,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
100,"In fine, such teachings are numerous","In fine, such teachings are numerous. These manifold principles, which constitute the greatest basis for the felicity of mankind and are of the bounties of the Merciful, must be added to the matter of universal peace and combined with it, so that results may accrue. Otherwise the realization of universal peace by itself in the world of mankind is difficult. As the teachings of Bahá’u’lláh are combined with universal peace, they are like a table provided with every kind of fresh and delicious food. Every soul can find, at that table of infinite bounty, that which he desires. If the question is restricted to universal peace alone, the remarkable results which are expected and desired will not be attained. The scope of universal peace must be such that all the communities and religions may find their highest wish realized in it. The teachings of Bahá’u’lláh are such that all the communities of the world, whether religious, political or ethical, ancient or modern, find in them the expression of their highest wish.",T1P24,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
101," These manifold principles, which constitute the greatest basis for the felicity of mankind and are of the bounties of the Merciful, must be added to the matter of universal peace and combined with it, so that results may accrue","In fine, such teachings are numerous. These manifold principles, which constitute the greatest basis for the felicity of mankind and are of the bounties of the Merciful, must be added to the matter of universal peace and combined with it, so that results may accrue. Otherwise the realization of universal peace by itself in the world of mankind is difficult. As the teachings of Bahá’u’lláh are combined with universal peace, they are like a table provided with every kind of fresh and delicious food. Every soul can find, at that table of infinite bounty, that which he desires. If the question is restricted to universal peace alone, the remarkable results which are expected and desired will not be attained. The scope of universal peace must be such that all the communities and religions may find their highest wish realized in it. The teachings of Bahá’u’lláh are such that all the communities of the world, whether religious, political or ethical, ancient or modern, find in them the expression of their highest wish.",T1P24,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
102, Otherwise the realization of universal peace by itself in the world of mankind is difficult,"In fine, such teachings are numerous. These manifold principles, which constitute the greatest basis for the felicity of mankind and are of the bounties of the Merciful, must be added to the matter of universal peace and combined with it, so that results may accrue. Otherwise the realization of universal peace by itself in the world of mankind is difficult. As the teachings of Bahá’u’lláh are combined with universal peace, they are like a table provided with every kind of fresh and delicious food. Every soul can find, at that table of infinite bounty, that which he desires. If the question is restricted to universal peace alone, the remarkable results which are expected and desired will not be attained. The scope of universal peace must be such that all the communities and religions may find their highest wish realized in it. The teachings of Bahá’u’lláh are such that all the communities of the world, whether religious, political or ethical, ancient or modern, find in them the expression of their highest wish.",T1P24,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
103," As the teachings of Bahá’u’lláh are combined with universal peace, they are like a table provided with every kind of fresh and delicious food","In fine, such teachings are numerous. These manifold principles, which constitute the greatest basis for the felicity of mankind and are of the bounties of the Merciful, must be added to the matter of universal peace and combined with it, so that results may accrue. Otherwise the realization of universal peace by itself in the world of mankind is difficult. As the teachings of Bahá’u’lláh are combined with universal peace, they are like a table provided with every kind of fresh and delicious food. Every soul can find, at that table of infinite bounty, that which he desires. If the question is restricted to universal peace alone, the remarkable results which are expected and desired will not be attained. The scope of universal peace must be such that all the communities and religions may find their highest wish realized in it. The teachings of Bahá’u’lláh are such that all the communities of the world, whether religious, political or ethical, ancient or modern, find in them the expression of their highest wish.",T1P24,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
104," Every soul can find, at that table of infinite bounty, that which he desires","In fine, such teachings are numerous. These manifold principles, which constitute the greatest basis for the felicity of mankind and are of the bounties of the Merciful, must be added to the matter of universal peace and combined with it, so that results may accrue. Otherwise the realization of universal peace by itself in the world of mankind is difficult. As the teachings of Bahá’u’lláh are combined with universal peace, they are like a table provided with every kind of fresh and delicious food. Every soul can find, at that table of infinite bounty, that which he desires. If the question is restricted to universal peace alone, the remarkable results which are expected and desired will not be attained. The scope of universal peace must be such that all the communities and religions may find their highest wish realized in it. The teachings of Bahá’u’lláh are such that all the communities of the world, whether religious, political or ethical, ancient or modern, find in them the expression of their highest wish.",T1P24,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
105," If the question is restricted to universal peace alone, the remarkable results which are expected and desired will not be attained","In fine, such teachings are numerous. These manifold principles, which constitute the greatest basis for the felicity of mankind and are of the bounties of the Merciful, must be added to the matter of universal peace and combined with it, so that results may accrue. Otherwise the realization of universal peace by itself in the world of mankind is difficult. As the teachings of Bahá’u’lláh are combined with universal peace, they are like a table provided with every kind of fresh and delicious food. Every soul can find, at that table of infinite bounty, that which he desires. If the question is restricted to universal peace alone, the remarkable results which are expected and desired will not be attained. The scope of universal peace must be such that all the communities and religions may find their highest wish realized in it. The teachings of Bahá’u’lláh are such that all the communities of the world, whether religious, political or ethical, ancient or modern, find in them the expression of their highest wish.",T1P24,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
106, The scope of universal peace must be such that all the communities and religions may find their highest wish realized in it,"In fine, such teachings are numerous. These manifold principles, which constitute the greatest basis for the felicity of mankind and are of the bounties of the Merciful, must be added to the matter of universal peace and combined with it, so that results may accrue. Otherwise the realization of universal peace by itself in the world of mankind is difficult. As the teachings of Bahá’u’lláh are combined with universal peace, they are like a table provided with every kind of fresh and delicious food. Every soul can find, at that table of infinite bounty, that which he desires. If the question is restricted to universal peace alone, the remarkable results which are expected and desired will not be attained. The scope of universal peace must be such that all the communities and religions may find their highest wish realized in it. The teachings of Bahá’u’lláh are such that all the communities of the world, whether religious, political or ethical, ancient or modern, find in them the expression of their highest wish.",T1P24,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
107," The teachings of Bahá’u’lláh are such that all the communities of the world, whether religious, political or ethical, ancient or modern, find in them the expression of their highest wish","In fine, such teachings are numerous. These manifold principles, which constitute the greatest basis for the felicity of mankind and are of the bounties of the Merciful, must be added to the matter of universal peace and combined with it, so that results may accrue. Otherwise the realization of universal peace by itself in the world of mankind is difficult. As the teachings of Bahá’u’lláh are combined with universal peace, they are like a table provided with every kind of fresh and delicious food. Every soul can find, at that table of infinite bounty, that which he desires. If the question is restricted to universal peace alone, the remarkable results which are expected and desired will not be attained. The scope of universal peace must be such that all the communities and religions may find their highest wish realized in it. The teachings of Bahá’u’lláh are such that all the communities of the world, whether religious, political or ethical, ancient or modern, find in them the expression of their highest wish.",T1P24,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
108,"For example, the people of religions find, in the teachings of Bahá’u’lláh, the establishment of Universal Religion—a religion that perfectly conforms with present conditions, which in reality effects the immediate cure of the incurable disease, which relieves every pain, and bestows the infallible antidote for every deadly poison","For example, the people of religions find, in the teachings of Bahá’u’lláh, the establishment of Universal Religion—a religion that perfectly conforms with present conditions, which in reality effects the immediate cure of the incurable disease, which relieves every pain, and bestows the infallible antidote for every deadly poison. For if we wish to arrange and organize the world of mankind in accordance with the present religious imitations and thereby to establish the felicity of the world of mankind, it is impossible and impracticable—for example, the enforcement of the laws of the Torah and also of the other religions in accordance with present imitations. But the essential basis of all the Divine Religions which pertains to the virtues of the world of mankind and is the foundation of the welfare of the world of man, is found in the teachings of Bahá’u’lláh in the most perfect presentation.",T1P25,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
109," For if we wish to arrange and organize the world of mankind in accordance with the present religious imitations and thereby to establish the felicity of the world of mankind, it is impossible and impracticable—for example, the enforcement of the laws of the Torah and also of the other religions in accordance with present imitations","For example, the people of religions find, in the teachings of Bahá’u’lláh, the establishment of Universal Religion—a religion that perfectly conforms with present conditions, which in reality effects the immediate cure of the incurable disease, which relieves every pain, and bestows the infallible antidote for every deadly poison. For if we wish to arrange and organize the world of mankind in accordance with the present religious imitations and thereby to establish the felicity of the world of mankind, it is impossible and impracticable—for example, the enforcement of the laws of the Torah and also of the other religions in accordance with present imitations. But the essential basis of all the Divine Religions which pertains to the virtues of the world of mankind and is the foundation of the welfare of the world of man, is found in the teachings of Bahá’u’lláh in the most perfect presentation.",T1P25,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
110," But the essential basis of all the Divine Religions which pertains to the virtues of the world of mankind and is the foundation of the welfare of the world of man, is found in the teachings of Bahá’u’lláh in the most perfect presentation","For example, the people of religions find, in the teachings of Bahá’u’lláh, the establishment of Universal Religion—a religion that perfectly conforms with present conditions, which in reality effects the immediate cure of the incurable disease, which relieves every pain, and bestows the infallible antidote for every deadly poison. For if we wish to arrange and organize the world of mankind in accordance with the present religious imitations and thereby to establish the felicity of the world of mankind, it is impossible and impracticable—for example, the enforcement of the laws of the Torah and also of the other religions in accordance with present imitations. But the essential basis of all the Divine Religions which pertains to the virtues of the world of mankind and is the foundation of the welfare of the world of man, is found in the teachings of Bahá’u’lláh in the most perfect presentation.",T1P25,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
111,"Similarly, with regard to the peoples who clamour for freedom: the moderate freedom which guarantees the welfare of the world of mankind and maintains and preserves the universal relationships, is found in its fullest power and extension in the teachings of Bahá’u’lláh","Similarly, with regard to the peoples who clamour for freedom: the moderate freedom which guarantees the welfare of the world of mankind and maintains and preserves the universal relationships, is found in its fullest power and extension in the teachings of Bahá’u’lláh.",T1P26,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
112,"So with regard to political parties: that which is the greatest policy directing the world of mankind, nay, rather, the Divine policy, is found in the teachings of Bahá’u’lláh","So with regard to political parties: that which is the greatest policy directing the world of mankind, nay, rather, the Divine policy, is found in the teachings of Bahá’u’lláh.",T1P27,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
113,Likewise with regard to the party of “equality” which seeks the solution of the economic problems: until now all proposed solutions have proved impracticable except the economic proposals in the teachings of Bahá’u’lláh which are practicable and cause no distress to society,Likewise with regard to the party of “equality” which seeks the solution of the economic problems: until now all proposed solutions have proved impracticable except the economic proposals in the teachings of Bahá’u’lláh which are practicable and cause no distress to society.,T1P28,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
114,"So with the other parties: when ye look deeply into this matter, ye will discover that the highest aims of those parties are found in the teachings of Bahá’u’lláh","So with the other parties: when ye look deeply into this matter, ye will discover that the highest aims of those parties are found in the teachings of Bahá’u’lláh. These teachings constitute the all-inclusive power among all men and are practicable. But there are some teachings of the past, such as those of the Torah, which cannot be carried out at the present day. It is the same with the other religions and the tenets of the various sects and the different parties.",T1P29,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
115, These teachings constitute the all-inclusive power among all men and are practicable,"So with the other parties: when ye look deeply into this matter, ye will discover that the highest aims of those parties are found in the teachings of Bahá’u’lláh. These teachings constitute the all-inclusive power among all men and are practicable. But there are some teachings of the past, such as those of the Torah, which cannot be carried out at the present day. It is the same with the other religions and the tenets of the various sects and the different parties.",T1P29,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
116," But there are some teachings of the past, such as those of the Torah, which cannot be carried out at the present day","So with the other parties: when ye look deeply into this matter, ye will discover that the highest aims of those parties are found in the teachings of Bahá’u’lláh. These teachings constitute the all-inclusive power among all men and are practicable. But there are some teachings of the past, such as those of the Torah, which cannot be carried out at the present day. It is the same with the other religions and the tenets of the various sects and the different parties.",T1P29,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
117, It is the same with the other religions and the tenets of the various sects and the different parties,"So with the other parties: when ye look deeply into this matter, ye will discover that the highest aims of those parties are found in the teachings of Bahá’u’lláh. These teachings constitute the all-inclusive power among all men and are practicable. But there are some teachings of the past, such as those of the Torah, which cannot be carried out at the present day. It is the same with the other religions and the tenets of the various sects and the different parties.",T1P29,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1
