,Sentence,Text,Section,Book
756,"God hath, at all times and under all conditions, been wholly independent of His creatures","God hath, at all times and under all conditions, been wholly independent of His creatures. He hath cherished and will ever cherish the desire that all men may attain His gardens of Paradise with utmost love, that no one should sadden another, not even for a moment, and that all should dwell within His cradle of protection and security until the Day of Resurrection which marketh the dayspring of the Revelation of Him Whom God will make manifest.",P31,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
757," He hath cherished and will ever cherish the desire that all men may attain His gardens of Paradise with utmost love, that no one should sadden another, not even for a moment, and that all should dwell within His cradle of protection and security until the Day of Resurrection which marketh the dayspring of the Revelation of Him Whom God will make manifest","God hath, at all times and under all conditions, been wholly independent of His creatures. He hath cherished and will ever cherish the desire that all men may attain His gardens of Paradise with utmost love, that no one should sadden another, not even for a moment, and that all should dwell within His cradle of protection and security until the Day of Resurrection which marketh the dayspring of the Revelation of Him Whom God will make manifest.",P31,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
758,"The Lord of the universe hath never raised up a prophet nor hath He sent down a Book unless He hath established His covenant with all men, calling for their acceptance of the next Revelation and of the next Book; inasmuch as the outpourings of His bounty are ceaseless and without limit","The Lord of the universe hath never raised up a prophet nor hath He sent down a Book unless He hath established His covenant with all men, calling for their acceptance of the next Revelation and of the next Book; inasmuch as the outpourings of His bounty are ceaseless and without limit. VI, 16.",P32,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
759," VI, 16","The Lord of the universe hath never raised up a prophet nor hath He sent down a Book unless He hath established His covenant with all men, calling for their acceptance of the next Revelation and of the next Book; inasmuch as the outpourings of His bounty are ceaseless and without limit. VI, 16.",P32,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
760,"How veiled are ye, O My creatures,1… who, without any right, have consigned Him unto a mountain [Máh-Kú], not one of whose inhabitants is worthy of mention","How veiled are ye, O My creatures,1… who, without any right, have consigned Him unto a mountain [Máh-Kú], not one of whose inhabitants is worthy of mention.… With Him, which is with Me, there is no one except him who is one of the Letters of the Living of My Book. In His presence, which is My Presence, there is not at night even a lighted lamp! And yet, in places [of worship] which in varying degrees reach out unto Him, unnumbered lamps are shining! All that is on earth hath been created for Him, and all partake with delight of His benefits, and yet they are so veiled from Him as to refuse Him even a lamp!",P33,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
761,"… With Him, which is with Me, there is no one except him who is one of the Letters of the Living of My Book","How veiled are ye, O My creatures,1… who, without any right, have consigned Him unto a mountain [Máh-Kú], not one of whose inhabitants is worthy of mention.… With Him, which is with Me, there is no one except him who is one of the Letters of the Living of My Book. In His presence, which is My Presence, there is not at night even a lighted lamp! And yet, in places [of worship] which in varying degrees reach out unto Him, unnumbered lamps are shining! All that is on earth hath been created for Him, and all partake with delight of His benefits, and yet they are so veiled from Him as to refuse Him even a lamp!",P33,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
762," In His presence, which is My Presence, there is not at night even a lighted lamp! And yet, in places [of worship] which in varying degrees reach out unto Him, unnumbered lamps are shining! All that is on earth hath been created for Him, and all partake with delight of His benefits, and yet they are so veiled from Him as to refuse Him even a lamp!","How veiled are ye, O My creatures,1… who, without any right, have consigned Him unto a mountain [Máh-Kú], not one of whose inhabitants is worthy of mention.… With Him, which is with Me, there is no one except him who is one of the Letters of the Living of My Book. In His presence, which is My Presence, there is not at night even a lighted lamp! And yet, in places [of worship] which in varying degrees reach out unto Him, unnumbered lamps are shining! All that is on earth hath been created for Him, and all partake with delight of His benefits, and yet they are so veiled from Him as to refuse Him even a lamp!",P33,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
763,"In this Day therefore I bear witness unto My creatures, for the witness of no one other than Myself hath been or shall ever be worthy of mention in My presence","In this Day therefore I bear witness unto My creatures, for the witness of no one other than Myself hath been or shall ever be worthy of mention in My presence. I affirm that no Paradise is more sublime for My creatures than to stand before My face and to believe in My holy Words, while no fire hath been or will be fiercer for them than to be veiled from the Manifestation of My exalted Self and to disbelieve in My Words.",P34,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
764," I affirm that no Paradise is more sublime for My creatures than to stand before My face and to believe in My holy Words, while no fire hath been or will be fiercer for them than to be veiled from the Manifestation of My exalted Self and to disbelieve in My Words","In this Day therefore I bear witness unto My creatures, for the witness of no one other than Myself hath been or shall ever be worthy of mention in My presence. I affirm that no Paradise is more sublime for My creatures than to stand before My face and to believe in My holy Words, while no fire hath been or will be fiercer for them than to be veiled from the Manifestation of My exalted Self and to disbelieve in My Words.",P34,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
765,"Ye may contend: “How doth He speak on our behalf?” Have ye not perused the unseemly words ye uttered in the past, as reflected in the text of My Book, and still ye feel not ashamed? Ye have now seen the truth of My Book conclusively established and today every one of you doth profess belief in Me through that Book","Ye may contend: “How doth He speak on our behalf?” Have ye not perused the unseemly words ye uttered in the past, as reflected in the text of My Book, and still ye feel not ashamed? Ye have now seen the truth of My Book conclusively established and today every one of you doth profess belief in Me through that Book. The day is not far distant when ye shall readily realize that your glory lieth in your belief in these holy verses. Today, however, when only belief in this Faith truly profiteth you, ye have debarred yourselves therefrom by reason of the things which are disadvantageous unto you and will inflict harm upon you, whereas He Who is the Manifestation of My Self hath been and shall ever remain immune from any harm whatever, and any loss that hath appeared or will appear shall eventually revert unto yourselves. II, 1.",P35,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
766, The day is not far distant when ye shall readily realize that your glory lieth in your belief in these holy verses,"Ye may contend: “How doth He speak on our behalf?” Have ye not perused the unseemly words ye uttered in the past, as reflected in the text of My Book, and still ye feel not ashamed? Ye have now seen the truth of My Book conclusively established and today every one of you doth profess belief in Me through that Book. The day is not far distant when ye shall readily realize that your glory lieth in your belief in these holy verses. Today, however, when only belief in this Faith truly profiteth you, ye have debarred yourselves therefrom by reason of the things which are disadvantageous unto you and will inflict harm upon you, whereas He Who is the Manifestation of My Self hath been and shall ever remain immune from any harm whatever, and any loss that hath appeared or will appear shall eventually revert unto yourselves. II, 1.",P35,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
767," Today, however, when only belief in this Faith truly profiteth you, ye have debarred yourselves therefrom by reason of the things which are disadvantageous unto you and will inflict harm upon you, whereas He Who is the Manifestation of My Self hath been and shall ever remain immune from any harm whatever, and any loss that hath appeared or will appear shall eventually revert unto yourselves","Ye may contend: “How doth He speak on our behalf?” Have ye not perused the unseemly words ye uttered in the past, as reflected in the text of My Book, and still ye feel not ashamed? Ye have now seen the truth of My Book conclusively established and today every one of you doth profess belief in Me through that Book. The day is not far distant when ye shall readily realize that your glory lieth in your belief in these holy verses. Today, however, when only belief in this Faith truly profiteth you, ye have debarred yourselves therefrom by reason of the things which are disadvantageous unto you and will inflict harm upon you, whereas He Who is the Manifestation of My Self hath been and shall ever remain immune from any harm whatever, and any loss that hath appeared or will appear shall eventually revert unto yourselves. II, 1.",P35,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
768," II, 1","Ye may contend: “How doth He speak on our behalf?” Have ye not perused the unseemly words ye uttered in the past, as reflected in the text of My Book, and still ye feel not ashamed? Ye have now seen the truth of My Book conclusively established and today every one of you doth profess belief in Me through that Book. The day is not far distant when ye shall readily realize that your glory lieth in your belief in these holy verses. Today, however, when only belief in this Faith truly profiteth you, ye have debarred yourselves therefrom by reason of the things which are disadvantageous unto you and will inflict harm upon you, whereas He Who is the Manifestation of My Self hath been and shall ever remain immune from any harm whatever, and any loss that hath appeared or will appear shall eventually revert unto yourselves. II, 1.",P35,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
769,"How vast the number of people who are well versed in every science, yet it is their adherence to the holy Word of God which will determine their faith, inasmuch as the fruit of every science is none other than the knowledge of divine precepts and submission unto His good-pleasure","How vast the number of people who are well versed in every science, yet it is their adherence to the holy Word of God which will determine their faith, inasmuch as the fruit of every science is none other than the knowledge of divine precepts and submission unto His good-pleasure. II, 1.",P36,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
770," II, 1","How vast the number of people who are well versed in every science, yet it is their adherence to the holy Word of God which will determine their faith, inasmuch as the fruit of every science is none other than the knowledge of divine precepts and submission unto His good-pleasure. II, 1.",P36,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
771,No created thing shall ever attain its paradise unless it appeareth in its highest prescribed degree of perfection,"No created thing shall ever attain its paradise unless it appeareth in its highest prescribed degree of perfection. For instance, this crystal representeth the paradise of the stone whereof its substance is composed. Likewise there are various stages in the paradise for the crystal itself.… So long as it was stone it was worthless, but if it attaineth the excellence of ruby—a potentiality which is latent in it—how much a carat will it be worth? Consider likewise every created thing.",P37,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
772," For instance, this crystal representeth the paradise of the stone whereof its substance is composed","No created thing shall ever attain its paradise unless it appeareth in its highest prescribed degree of perfection. For instance, this crystal representeth the paradise of the stone whereof its substance is composed. Likewise there are various stages in the paradise for the crystal itself.… So long as it was stone it was worthless, but if it attaineth the excellence of ruby—a potentiality which is latent in it—how much a carat will it be worth? Consider likewise every created thing.",P37,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
773, Likewise there are various stages in the paradise for the crystal itself,"No created thing shall ever attain its paradise unless it appeareth in its highest prescribed degree of perfection. For instance, this crystal representeth the paradise of the stone whereof its substance is composed. Likewise there are various stages in the paradise for the crystal itself.… So long as it was stone it was worthless, but if it attaineth the excellence of ruby—a potentiality which is latent in it—how much a carat will it be worth? Consider likewise every created thing.",P37,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
774,"… So long as it was stone it was worthless, but if it attaineth the excellence of ruby—a potentiality which is latent in it—how much a carat will it be worth? Consider likewise every created thing","No created thing shall ever attain its paradise unless it appeareth in its highest prescribed degree of perfection. For instance, this crystal representeth the paradise of the stone whereof its substance is composed. Likewise there are various stages in the paradise for the crystal itself.… So long as it was stone it was worthless, but if it attaineth the excellence of ruby—a potentiality which is latent in it—how much a carat will it be worth? Consider likewise every created thing.",P37,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
775,"Man’s highest station, however, is attained through faith in God in every Dispensation and by acceptance of what hath been revealed by Him, and not through learning; inasmuch as in every nation there are learned men who are versed in divers sciences","Man’s highest station, however, is attained through faith in God in every Dispensation and by acceptance of what hath been revealed by Him, and not through learning; inasmuch as in every nation there are learned men who are versed in divers sciences. Nor is it attainable through wealth; for it is similarly evident that among the various classes in every nation there are those possessed of riches. Likewise are other transitory things.",P38,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
776, Nor is it attainable through wealth; for it is similarly evident that among the various classes in every nation there are those possessed of riches,"Man’s highest station, however, is attained through faith in God in every Dispensation and by acceptance of what hath been revealed by Him, and not through learning; inasmuch as in every nation there are learned men who are versed in divers sciences. Nor is it attainable through wealth; for it is similarly evident that among the various classes in every nation there are those possessed of riches. Likewise are other transitory things.",P38,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
777, Likewise are other transitory things,"Man’s highest station, however, is attained through faith in God in every Dispensation and by acceptance of what hath been revealed by Him, and not through learning; inasmuch as in every nation there are learned men who are versed in divers sciences. Nor is it attainable through wealth; for it is similarly evident that among the various classes in every nation there are those possessed of riches. Likewise are other transitory things.",P38,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
778,"True knowledge, therefore, is the knowledge of God, and this is none other than the recognition of His Manifestation in each Dispensation","True knowledge, therefore, is the knowledge of God, and this is none other than the recognition of His Manifestation in each Dispensation. Nor is there any wealth save in poverty in all save God and sanctity from aught else but Him—a state that can be realized only when demonstrated towards Him Who is the Dayspring of His Revelation. This doth not mean, however, that one ought not to yield praise unto former Revelations. On no account is this acceptable, inasmuch as it behooveth man, upon reaching the age of nineteen, to render thanksgiving for the day of his conception as an embryo. For had the embryo not existed, how could he have reached his present state? Likewise had the religion taught by Adam not existed, this Faith would not have attained its present stage. Thus consider thou the development of God’s Faith until the end that hath no end. V, 4.",P39,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
779, Nor is there any wealth save in poverty in all save God and sanctity from aught else but Him—a state that can be realized only when demonstrated towards Him Who is the Dayspring of His Revelation,"True knowledge, therefore, is the knowledge of God, and this is none other than the recognition of His Manifestation in each Dispensation. Nor is there any wealth save in poverty in all save God and sanctity from aught else but Him—a state that can be realized only when demonstrated towards Him Who is the Dayspring of His Revelation. This doth not mean, however, that one ought not to yield praise unto former Revelations. On no account is this acceptable, inasmuch as it behooveth man, upon reaching the age of nineteen, to render thanksgiving for the day of his conception as an embryo. For had the embryo not existed, how could he have reached his present state? Likewise had the religion taught by Adam not existed, this Faith would not have attained its present stage. Thus consider thou the development of God’s Faith until the end that hath no end. V, 4.",P39,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
780," This doth not mean, however, that one ought not to yield praise unto former Revelations","True knowledge, therefore, is the knowledge of God, and this is none other than the recognition of His Manifestation in each Dispensation. Nor is there any wealth save in poverty in all save God and sanctity from aught else but Him—a state that can be realized only when demonstrated towards Him Who is the Dayspring of His Revelation. This doth not mean, however, that one ought not to yield praise unto former Revelations. On no account is this acceptable, inasmuch as it behooveth man, upon reaching the age of nineteen, to render thanksgiving for the day of his conception as an embryo. For had the embryo not existed, how could he have reached his present state? Likewise had the religion taught by Adam not existed, this Faith would not have attained its present stage. Thus consider thou the development of God’s Faith until the end that hath no end. V, 4.",P39,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
781," On no account is this acceptable, inasmuch as it behooveth man, upon reaching the age of nineteen, to render thanksgiving for the day of his conception as an embryo","True knowledge, therefore, is the knowledge of God, and this is none other than the recognition of His Manifestation in each Dispensation. Nor is there any wealth save in poverty in all save God and sanctity from aught else but Him—a state that can be realized only when demonstrated towards Him Who is the Dayspring of His Revelation. This doth not mean, however, that one ought not to yield praise unto former Revelations. On no account is this acceptable, inasmuch as it behooveth man, upon reaching the age of nineteen, to render thanksgiving for the day of his conception as an embryo. For had the embryo not existed, how could he have reached his present state? Likewise had the religion taught by Adam not existed, this Faith would not have attained its present stage. Thus consider thou the development of God’s Faith until the end that hath no end. V, 4.",P39,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
782," For had the embryo not existed, how could he have reached his present state? Likewise had the religion taught by Adam not existed, this Faith would not have attained its present stage","True knowledge, therefore, is the knowledge of God, and this is none other than the recognition of His Manifestation in each Dispensation. Nor is there any wealth save in poverty in all save God and sanctity from aught else but Him—a state that can be realized only when demonstrated towards Him Who is the Dayspring of His Revelation. This doth not mean, however, that one ought not to yield praise unto former Revelations. On no account is this acceptable, inasmuch as it behooveth man, upon reaching the age of nineteen, to render thanksgiving for the day of his conception as an embryo. For had the embryo not existed, how could he have reached his present state? Likewise had the religion taught by Adam not existed, this Faith would not have attained its present stage. Thus consider thou the development of God’s Faith until the end that hath no end. V, 4.",P39,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
783, Thus consider thou the development of God’s Faith until the end that hath no end,"True knowledge, therefore, is the knowledge of God, and this is none other than the recognition of His Manifestation in each Dispensation. Nor is there any wealth save in poverty in all save God and sanctity from aught else but Him—a state that can be realized only when demonstrated towards Him Who is the Dayspring of His Revelation. This doth not mean, however, that one ought not to yield praise unto former Revelations. On no account is this acceptable, inasmuch as it behooveth man, upon reaching the age of nineteen, to render thanksgiving for the day of his conception as an embryo. For had the embryo not existed, how could he have reached his present state? Likewise had the religion taught by Adam not existed, this Faith would not have attained its present stage. Thus consider thou the development of God’s Faith until the end that hath no end. V, 4.",P39,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
784," V, 4","True knowledge, therefore, is the knowledge of God, and this is none other than the recognition of His Manifestation in each Dispensation. Nor is there any wealth save in poverty in all save God and sanctity from aught else but Him—a state that can be realized only when demonstrated towards Him Who is the Dayspring of His Revelation. This doth not mean, however, that one ought not to yield praise unto former Revelations. On no account is this acceptable, inasmuch as it behooveth man, upon reaching the age of nineteen, to render thanksgiving for the day of his conception as an embryo. For had the embryo not existed, how could he have reached his present state? Likewise had the religion taught by Adam not existed, this Faith would not have attained its present stage. Thus consider thou the development of God’s Faith until the end that hath no end. V, 4.",P39,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
785,"Twelve hundred and seventy years have elapsed since the declaration of Muḥammad, and each year unnumbered people have circumambulated the House of God [Mecca]","Twelve hundred and seventy years have elapsed since the declaration of Muḥammad, and each year unnumbered people have circumambulated the House of God [Mecca]. In the concluding year of this period He Who is Himself the Founder of the House went on pilgrimage. Great God! There was a vast concourse of pilgrims from every sect. Yet not one recognized Him, though He recognized every one of them—souls tightly held in the grasp of His former commandment. The only person who recognized Him and performed pilgrimage with Him is the one round whom revolve eight Váḥids,1 in whom God hath gloried before the Concourse on high by virtue of his absolute detachment and for his being wholly devoted to the Will of God. This doth not mean that he was made the object of a special favor, nay, this is a favor which God hath vouchsafed unto all men, yet they have suffered themselves to be veiled from it. The Commentary on the Súrih of Joseph had, in the first year of this Revelation, been widely distributed. Nevertheless, when the people realized that fellow supporters were not forthcoming they hesitated to accept it; while it never occurred to them that the very Qur’án whereunto unnumbered souls bear fealty today, was revealed in the midmost heart of the Arab world, yet to outward seeming for no less than seven years no one acknowledged its truth except the Commander of the Faithful [Imám ‘Alí]—may the peace of God rest upon him—who, in response to the conclusive proofs advanced by God’s supreme Testimony, recognized the Truth and did not fix his eyes on others. Thus on the Day of Resurrection God will ask everyone of his understanding and not of his following in the footsteps of others. How often a person, having inclined his ears to the holy verses, would bow down in humility and would embrace the Truth, while his leader would not do so. Thus every individual must bear his own responsibility, rather than someone else bearing it for him. At the time of the appearance of Him Whom God will make manifest the most distinguished among the learned and the lowliest of men shall both be judged alike. How often the most insignificant of men have acknowledged the truth, while the most learned have remained wrapt in veils. Thus in every Dispensation a number of souls enter the fire by reason of their following in the footsteps of others. IV, 18.",P40,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
786, In the concluding year of this period He Who is Himself the Founder of the House went on pilgrimage,"Twelve hundred and seventy years have elapsed since the declaration of Muḥammad, and each year unnumbered people have circumambulated the House of God [Mecca]. In the concluding year of this period He Who is Himself the Founder of the House went on pilgrimage. Great God! There was a vast concourse of pilgrims from every sect. Yet not one recognized Him, though He recognized every one of them—souls tightly held in the grasp of His former commandment. The only person who recognized Him and performed pilgrimage with Him is the one round whom revolve eight Váḥids,1 in whom God hath gloried before the Concourse on high by virtue of his absolute detachment and for his being wholly devoted to the Will of God. This doth not mean that he was made the object of a special favor, nay, this is a favor which God hath vouchsafed unto all men, yet they have suffered themselves to be veiled from it. The Commentary on the Súrih of Joseph had, in the first year of this Revelation, been widely distributed. Nevertheless, when the people realized that fellow supporters were not forthcoming they hesitated to accept it; while it never occurred to them that the very Qur’án whereunto unnumbered souls bear fealty today, was revealed in the midmost heart of the Arab world, yet to outward seeming for no less than seven years no one acknowledged its truth except the Commander of the Faithful [Imám ‘Alí]—may the peace of God rest upon him—who, in response to the conclusive proofs advanced by God’s supreme Testimony, recognized the Truth and did not fix his eyes on others. Thus on the Day of Resurrection God will ask everyone of his understanding and not of his following in the footsteps of others. How often a person, having inclined his ears to the holy verses, would bow down in humility and would embrace the Truth, while his leader would not do so. Thus every individual must bear his own responsibility, rather than someone else bearing it for him. At the time of the appearance of Him Whom God will make manifest the most distinguished among the learned and the lowliest of men shall both be judged alike. How often the most insignificant of men have acknowledged the truth, while the most learned have remained wrapt in veils. Thus in every Dispensation a number of souls enter the fire by reason of their following in the footsteps of others. IV, 18.",P40,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
787, Great God! There was a vast concourse of pilgrims from every sect,"Twelve hundred and seventy years have elapsed since the declaration of Muḥammad, and each year unnumbered people have circumambulated the House of God [Mecca]. In the concluding year of this period He Who is Himself the Founder of the House went on pilgrimage. Great God! There was a vast concourse of pilgrims from every sect. Yet not one recognized Him, though He recognized every one of them—souls tightly held in the grasp of His former commandment. The only person who recognized Him and performed pilgrimage with Him is the one round whom revolve eight Váḥids,1 in whom God hath gloried before the Concourse on high by virtue of his absolute detachment and for his being wholly devoted to the Will of God. This doth not mean that he was made the object of a special favor, nay, this is a favor which God hath vouchsafed unto all men, yet they have suffered themselves to be veiled from it. The Commentary on the Súrih of Joseph had, in the first year of this Revelation, been widely distributed. Nevertheless, when the people realized that fellow supporters were not forthcoming they hesitated to accept it; while it never occurred to them that the very Qur’án whereunto unnumbered souls bear fealty today, was revealed in the midmost heart of the Arab world, yet to outward seeming for no less than seven years no one acknowledged its truth except the Commander of the Faithful [Imám ‘Alí]—may the peace of God rest upon him—who, in response to the conclusive proofs advanced by God’s supreme Testimony, recognized the Truth and did not fix his eyes on others. Thus on the Day of Resurrection God will ask everyone of his understanding and not of his following in the footsteps of others. How often a person, having inclined his ears to the holy verses, would bow down in humility and would embrace the Truth, while his leader would not do so. Thus every individual must bear his own responsibility, rather than someone else bearing it for him. At the time of the appearance of Him Whom God will make manifest the most distinguished among the learned and the lowliest of men shall both be judged alike. How often the most insignificant of men have acknowledged the truth, while the most learned have remained wrapt in veils. Thus in every Dispensation a number of souls enter the fire by reason of their following in the footsteps of others. IV, 18.",P40,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
788," Yet not one recognized Him, though He recognized every one of them—souls tightly held in the grasp of His former commandment","Twelve hundred and seventy years have elapsed since the declaration of Muḥammad, and each year unnumbered people have circumambulated the House of God [Mecca]. In the concluding year of this period He Who is Himself the Founder of the House went on pilgrimage. Great God! There was a vast concourse of pilgrims from every sect. Yet not one recognized Him, though He recognized every one of them—souls tightly held in the grasp of His former commandment. The only person who recognized Him and performed pilgrimage with Him is the one round whom revolve eight Váḥids,1 in whom God hath gloried before the Concourse on high by virtue of his absolute detachment and for his being wholly devoted to the Will of God. This doth not mean that he was made the object of a special favor, nay, this is a favor which God hath vouchsafed unto all men, yet they have suffered themselves to be veiled from it. The Commentary on the Súrih of Joseph had, in the first year of this Revelation, been widely distributed. Nevertheless, when the people realized that fellow supporters were not forthcoming they hesitated to accept it; while it never occurred to them that the very Qur’án whereunto unnumbered souls bear fealty today, was revealed in the midmost heart of the Arab world, yet to outward seeming for no less than seven years no one acknowledged its truth except the Commander of the Faithful [Imám ‘Alí]—may the peace of God rest upon him—who, in response to the conclusive proofs advanced by God’s supreme Testimony, recognized the Truth and did not fix his eyes on others. Thus on the Day of Resurrection God will ask everyone of his understanding and not of his following in the footsteps of others. How often a person, having inclined his ears to the holy verses, would bow down in humility and would embrace the Truth, while his leader would not do so. Thus every individual must bear his own responsibility, rather than someone else bearing it for him. At the time of the appearance of Him Whom God will make manifest the most distinguished among the learned and the lowliest of men shall both be judged alike. How often the most insignificant of men have acknowledged the truth, while the most learned have remained wrapt in veils. Thus in every Dispensation a number of souls enter the fire by reason of their following in the footsteps of others. IV, 18.",P40,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
789," The only person who recognized Him and performed pilgrimage with Him is the one round whom revolve eight Váḥids,1 in whom God hath gloried before the Concourse on high by virtue of his absolute detachment and for his being wholly devoted to the Will of God","Twelve hundred and seventy years have elapsed since the declaration of Muḥammad, and each year unnumbered people have circumambulated the House of God [Mecca]. In the concluding year of this period He Who is Himself the Founder of the House went on pilgrimage. Great God! There was a vast concourse of pilgrims from every sect. Yet not one recognized Him, though He recognized every one of them—souls tightly held in the grasp of His former commandment. The only person who recognized Him and performed pilgrimage with Him is the one round whom revolve eight Váḥids,1 in whom God hath gloried before the Concourse on high by virtue of his absolute detachment and for his being wholly devoted to the Will of God. This doth not mean that he was made the object of a special favor, nay, this is a favor which God hath vouchsafed unto all men, yet they have suffered themselves to be veiled from it. The Commentary on the Súrih of Joseph had, in the first year of this Revelation, been widely distributed. Nevertheless, when the people realized that fellow supporters were not forthcoming they hesitated to accept it; while it never occurred to them that the very Qur’án whereunto unnumbered souls bear fealty today, was revealed in the midmost heart of the Arab world, yet to outward seeming for no less than seven years no one acknowledged its truth except the Commander of the Faithful [Imám ‘Alí]—may the peace of God rest upon him—who, in response to the conclusive proofs advanced by God’s supreme Testimony, recognized the Truth and did not fix his eyes on others. Thus on the Day of Resurrection God will ask everyone of his understanding and not of his following in the footsteps of others. How often a person, having inclined his ears to the holy verses, would bow down in humility and would embrace the Truth, while his leader would not do so. Thus every individual must bear his own responsibility, rather than someone else bearing it for him. At the time of the appearance of Him Whom God will make manifest the most distinguished among the learned and the lowliest of men shall both be judged alike. How often the most insignificant of men have acknowledged the truth, while the most learned have remained wrapt in veils. Thus in every Dispensation a number of souls enter the fire by reason of their following in the footsteps of others. IV, 18.",P40,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
790," This doth not mean that he was made the object of a special favor, nay, this is a favor which God hath vouchsafed unto all men, yet they have suffered themselves to be veiled from it","Twelve hundred and seventy years have elapsed since the declaration of Muḥammad, and each year unnumbered people have circumambulated the House of God [Mecca]. In the concluding year of this period He Who is Himself the Founder of the House went on pilgrimage. Great God! There was a vast concourse of pilgrims from every sect. Yet not one recognized Him, though He recognized every one of them—souls tightly held in the grasp of His former commandment. The only person who recognized Him and performed pilgrimage with Him is the one round whom revolve eight Váḥids,1 in whom God hath gloried before the Concourse on high by virtue of his absolute detachment and for his being wholly devoted to the Will of God. This doth not mean that he was made the object of a special favor, nay, this is a favor which God hath vouchsafed unto all men, yet they have suffered themselves to be veiled from it. The Commentary on the Súrih of Joseph had, in the first year of this Revelation, been widely distributed. Nevertheless, when the people realized that fellow supporters were not forthcoming they hesitated to accept it; while it never occurred to them that the very Qur’án whereunto unnumbered souls bear fealty today, was revealed in the midmost heart of the Arab world, yet to outward seeming for no less than seven years no one acknowledged its truth except the Commander of the Faithful [Imám ‘Alí]—may the peace of God rest upon him—who, in response to the conclusive proofs advanced by God’s supreme Testimony, recognized the Truth and did not fix his eyes on others. Thus on the Day of Resurrection God will ask everyone of his understanding and not of his following in the footsteps of others. How often a person, having inclined his ears to the holy verses, would bow down in humility and would embrace the Truth, while his leader would not do so. Thus every individual must bear his own responsibility, rather than someone else bearing it for him. At the time of the appearance of Him Whom God will make manifest the most distinguished among the learned and the lowliest of men shall both be judged alike. How often the most insignificant of men have acknowledged the truth, while the most learned have remained wrapt in veils. Thus in every Dispensation a number of souls enter the fire by reason of their following in the footsteps of others. IV, 18.",P40,Selections from the Writings of the Báb -  3 Excerpts from the Persian Bayán 
